Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.01.2025,29887.0472,85749.0472,29745.0472,142.0,56004.0
02.01.2025,71458.6257,373576.6257,71455.6257,3.0,302121.0
03.01.2025,94825.3628,381382.3628,94806.3628,19.0,286576.0
04.01.2025,41184.8273,378846.8273,41184.8273,0.0,337662.0
05.01.2025,26381.4769,90314.4769,26330.4769,51.0,63984.0
06.01.2025,78689.8332,374310.8332,78689.8332,0.0,295621.0
07.01.2025,33387.3645,392794.3645,33387.3645,0.0,359407.0
08.01.2025,50915.0347,388131.0347,50915.0347,0.0,337216.0
09.01.2025,59205.2567,406165.2567,59205.2567,0.0,346960.0
10.01.2025,55770.0792,414688.0792,55770.0792,0.0,358918.0
11.01.2025,46718.2222,386087.2222,46718.2222,0.0,339369.0
12.01.2025,21604.505,123693.505,21588.505,16.0,102105.0
13.01.2025,69756.1156,386259.1156,69756.1156,0.0,316503.0
14.01.2025,77596.9211,394953.9211,77596.9211,0.0,317357.0
15.01.2025,97671.955,379390.955,97671.955,0.0,281719.0
16.01.2025,95910.8033,379722.8033,95910.8033,0.0,283812.0
17.01.2025,92954.1728,374549.1728,92954.1728,0.0,281595.0
18.01.2025,84078.4064,359641.4064,84078.4064,0.0,275563.0
19.01.2025,26708.0636,94480.0636,26678.0636,30.0,67802.0
20.01.2025,39303.2332,365264.2332,39303.2332,0.0,325961.0
21.01.2025,68174.24,370711.24,68174.24,0.0,302537.0
22.01.2025,30514.7837,108859.7837,30462.7837,52.0,78397.0
23.01.2025,43632.0499,355892.0499,43628.0499,4.0,312264.0
24.01.2025,78516.596,388558.596,78516.596,0.0,310042.0
25.01.2025,95567.4918,370625.4918,95567.4918,0.0,275058.0
26.01.2025,32376.7147,87998.7147,32313.7147,63.0,55685.0
27.01.2025,85953.2053,372328.2053,85953.2053,0.0,286375.0
28.01.2025,79961.4821,384063.4821,79958.4821,3.0,304105.0
29.01.2025,51864.4304,389001.4304,51864.4304,0.0,337137.0
30.01.2025,89609.8662,390176.8662,89609.8662,0.0,300567.0
31.01.2025,92272.9399,385166.9399,92272.9399,0.0,292894.0
01.02.2025,100848.7398,377665.7398,100848.7398,0.0,276817.0
02.02.2025,46057.2034,127592.2034,45981.2034,76.0,81611.0
03.02.2025,96583.247,384845.247,96583.247,0.0,288262.0
04.02.2025,103228.6599,374591.6599,103227.6599,1.0,271364.0
05.02.2025,97995.5481,386903.5481,97995.5481,0.0,288908.0
06.02.2025,83383.1911,389295.1911,83383.1911,0.0,305912.0
07.02.2025,75659.3102,384365.3102,75658.3102,1.0,308707.0
08.02.2025,77450.753,356561.753,77450.753,0.0,279111.0
09.02.2025,21235.1646,57297.1643,21130.1646,105.0,36166.9997
10.02.2025,86379.5755,336725.5755,86365.5755,14.0,250360.0
11.02.2025,74696.5303,335984.5303,74696.5303,0.0,261288.0
12.02.2025,80818.4064,328672.4064,80818.4064,0.0,247854.0
13.02.2025,86378.2578,323548.2578,86374.2578,4.0,237174.0
14.02.2025,82399.3886,261402.3886,82356.3886,43.0,179046.0
15.02.2025,61622.6234,333860.6234,61622.6234,0.0,272238.0
16.02.2025,29913.2488,81279.2488,29873.2488,40.0,51406.0
17.02.2025,86062.4605,347219.4605,86062.4605,0.0,261157.0
18.02.2025,48450.2107,355940.2107,48450.2107,0.0,307490.0
19.02.2025,72695.4941,344568.4941,72695.4941,0.0,271873.0
20.02.2025,71087.0289,334866.0289,71087.0289,0.0,263779.0
21.02.2025,96975.8065,345250.8065,96975.8065,0.0,248275.0
22.02.2025,87655.4976,323841.4976,87655.4976,0.0,236186.0
23.02.2025,19389.4865,56085.4865,19233.4865,156.0,36852.0
24.02.2025,97679.2808,334548.2808,97679.2808,0.0,236869.0
25.02.2025,89350.3361,332826.3361,89350.3361,0.0,243476.0
26.02.2025,75534.9499,326486.9499,75534.9499,0.0,250952.0
27.02.2025,90550.3975,336454.3975,90550.3975,0.0,245904.0
28.02.2025,67305.5476,335727.5476,67305.5476,0.0,268422.0
01.03.2025,73497.559,323845.559,73497.559,0.0,250348.0
02.03.2025,16932.4337,57476.4337,16665.4337,267.0,40811.0
03.03.2025,14542.7961,47677.7961,14354.7961,188.0,33323.0
04.03.2025,14831.7877,40671.7877,14628.7877,203.0,26043.0
05.03.2025,66941.5126,322536.5126,66940.5126,1.0,255596.0
06.03.2025,60208.5518,334077.5518,60208.5518,0.0,273869.0
07.03.2025,86060.681,336017.681,86060.681,0.0,249957.0
08.03.2025,73787.1001,321183.1001,73787.1001,0.0,247396.0
09.03.2025,16418.1127,71494.1127,16342.1127,76.0,55152.0
10.03.2025,69005.8663,329513.8663,69005.8663,0.0,260508.0
11.03.2025,47695.9472,336529.9472,47695.9472,0.0,288834.0
12.03.2025,34649.1219,333546.1219,34649.1219,0.0,298897.0
13.03.2025,46542.0574,326792.0574,46542.0574,0.0,280250.0
14.03.2025,63751.15,339330.15,63751.15,0.0,275579.0
15.03.2025,67135.2915,318434.2915,67135.2915,0.0,251299.0
16.03.2025,18203.0314,58106.0314,18114.0314,89.0,39992.0
17.03.2025,71794.2545,330320.2545,71794.2545,0.0,258526.0
18.03.2025,66289.418,337017.418,66289.418,0.0,270728.0
19.03.2025,86644.7388,341778.7388,86644.7388,0.0,255134.0
20.03.2025,86259.7787,326970.7787,86259.7787,0.0,240711.0
21.03.2025,72353.9478,337697.9478,72353.9478,0.0,265344.0
22.03.2025,70740.7907,319885.7907,70740.7907,0.0,249145.0
23.03.2025,16178.4885,52285.4885,16084.4885,94.0,36201.0
24.03.2025,21066.5904,351821.5904,21066.5904,0.0,330755.0
25.03.2025,44851.8089,335751.8089,44851.8089,0.0,290900.0
26.03.2025,27973.1497,330636.1497,27973.1497,0.0,302663.0
27.03.2025,56090.1822,332624.1822,56090.1822,0.0,276534.0
28.03.2025,44558.6158,338213.6158,44558.6158,0.0,293655.0
29.03.2025,11893.7603,325421.7603,11893.7603,0.0,313528.0
30.03.2025,16119.4825,55045.4825,16040.4825,79.0,39005.0
31.03.2025,32377.7864,344085.7864,32377.7864,0.0,311708.0
01.04.2025,67627.4064,335405.4064,67627.4064,0.0,267778.0
02.04.2025,73009.8481,335436.8481,73009.8481,0.0,262427.0
03.04.2025,56509.9914,336126.9914,56509.9914,0.0,279617.0
04.04.2025,85746.7719,333541.7719,85746.7719,0.0,247795.0
05.04.2025,89222.5739,323045.5739,89222.5739,0.0,233823.0
06.04.2025,14773.9644,49401.9644,14745.9644,28.0,34656.0
07.04.2025,51748.7967,325531.7967,51748.7967,0.0,273783.0
08.04.2025,54331.5211,329652.5211,54331.5211,0.0,275321.0
09.04.2025,61048.1869,342564.1869,61048.1869,0.0,281516.0
10.04.2025,57898.9047,334460.9047,57898.9047,0.0,276562.0
11.04.2025,59446.5814,339404.5814,59446.5814,0.0,279958.0
12.04.2025,36746.6647,361838.6647,36746.6647,0.0,325092.0
13.04.2025,15319.9711,64468.9711,15248.9711,71.0,49220.0
14.04.2025,78457.5228,333520.5228,78457.5228,0.0,255063.0
15.04.2025,52291.2889,330986.2889,52291.2889,0.0,278695.0
16.04.2025,43717.5547,331634.5547,43717.5547,0.0,287917.0
17.04.2025,26559.8639,326174.8639,26559.8639,0.0,299615.0
18.04.2025,15836.0717,60991.0717,15809.0717,27.0,45182.0
19.04.2025,48535.0933,330966.0933,48535.0933,0.0,282431.0
20.04.2025,13975.6222,54122.6222,13910.6222,65.0,40212.0
21.04.2025,21200.4578,329217.4578,21200.4578,0.0,308017.0
22.04.2025,35799.7522,327431.7522,35799.7522,0.0,291632.0
23.04.2025,45165.6556,350433.6556,45165.6556,0.0,305268.0
24.04.2025,54303.925,337746.925,54303.925,0.0,283443.0
25.04.2025,40305.6519,342033.6519,40305.6519,0.0,301728.0
26.04.2025,50004.5789,332020.5789,50004.5789,0.0,282016.0
27.04.2025,17426.1356,69589.1356,17394.1356,32.0,52195.0
28.04.2025,44774.3894,330756.3894,44774.3894,0.0,285982.0
29.04.2025,73594.5325,339666.5325,73594.5325,0.0,266072.0
30.04.2025,47765.9122,325601.9122,47765.9122,0.0,277836.0
01.05.2025,15489.1178,51218.1178,15374.1178,115.0,35844.0
02.05.2025,68808.5583,336816.5583,68808.5583,0.0,268008.0
03.05.2025,32753.0608,311615.0608,32753.0608,0.0,278862.0
04.05.2025,13645.195,50346.195,13565.195,80.0,36781.0
05.05.2025,71343.7769,336144.7769,71343.7769,0.0,264801.0
06.05.2025,61889.9453,342467.9453,61889.9453,0.0,280578.0
07.05.2025,62963.8822,333797.8822,62963.8822,0.0,270834.0
08.05.2025,60624.2233,348519.2233,60624.2233,0.0,287895.0
09.05.2025,52876.8422,379593.8422,52876.8422,0.0,326717.0
10.05.2025,40936.8222,357214.8222,40936.8222,0.0,316278.0
11.05.2025,29621.6869,82422.6869,29475.6869,146.0,52947.0
12.05.2025,85264.1572,378701.1572,85264.1572,0.0,293437.0
13.05.2025,83847.9217,359407.9217,83847.9217,0.0,275560.0
14.05.2025,74374.3181,336418.3181,74374.3181,0.0,262044.0
15.05.2025,74675.695,343808.695,74675.695,0.0,269133.0
16.05.2025,73437.5897,345366.5897,73437.5897,0.0,271929.0
17.05.2025,50989.6256,338328.6256,50989.6256,0.0,287339.0
18.05.2025,16570.5911,142697.5911,16514.5911,56.0,126183.0
19.05.2025,70557.2664,346645.2664,70557.2664,0.0,276088.0
20.05.2025,37923.6378,344578.6378,37923.6378,0.0,306655.0
21.05.2025,28717.0958,339540.0958,28717.0958,0.0,310823.0
22.05.2025,23961.7197,326212.7197,23961.7197,0.0,302251.0
23.05.2025,47704.5556,338082.5556,47704.5556,0.0,290378.0
24.05.2025,46667.43,332498.43,46667.43,0.0,285831.0
25.05.2025,15090.4556,54508.4556,15066.4556,24.0,39442.0
26.05.2025,58594.4526,346706.4526,58594.4526,0.0,288112.0
27.05.2025,65627.332,344933.332,65627.332,0.0,279306.0
28.05.2025,48639.0164,350221.0164,48639.0164,0.0,301582.0
29.05.2025,74465.9014,341175.9014,74465.9014,0.0,266710.0
30.05.2025,82543.4161,324765.4161,82542.4161,1.0,242223.0
31.05.2025,18860.5781,300624.5781,18860.5781,0.0,281764.0
01.06.2025,12377.3464,49584.3464,12330.3464,47.0,37254.0
02.06.2025,79813.2522,309124.2522,79813.2522,0.0,229311.0
03.06.2025,79508.9994,313057.9994,79508.9994,0.0,233549.0
04.06.2025,73180.1839,321035.1839,73180.1839,0.0,247855.0
05.06.2025,59516.4758,327821.4758,59516.4758,0.0,268305.0
06.06.2025,50257.8719,325365.8719,50257.8719,0.0,275108.0
07.06.2025,59047.8186,341956.8186,59047.8186,0.0,282909.0
08.06.2025,8427.7964,53785.7964,8420.7964,7.0,45365.0
09.06.2025,31268.7244,320793.7244,31268.7244,0.0,289525.0
10.06.2025,50020.6411,317852.6411,50020.6411,0.0,267832.0
11.06.2025,44757.6631,306799.6631,44757.6631,0.0,262042.0
12.06.2025,63746.5286,312286.5286,63746.5286,0.0,248540.0
13.06.2025,70813.0397,314850.0397,70813.0397,0.0,244037.0
14.06.2025,34065.5519,322098.5519,34065.5519,0.0,288033.0
15.06.2025,10192.4208,54727.4208,10176.4208,16.0,44551.0
16.06.2025,27383.8914,318320.8914,27383.8914,0.0,290937.0
17.06.2025,63846.6475,330275.6475,63846.6475,0.0,266429.0
18.06.2025,29867.2036,326828.2036,29867.2036,0.0,296961.0
19.06.2025,9070.2614,69596.2614,9055.2614,15.0,60541.0
20.06.2025,20179.4786,319319.4786,20179.4786,0.0,299140.0
21.06.2025,49807.8633,233579.8633,49777.8633,30.0,183802.0
22.06.2025,13670.175,48728.175,13596.175,74.0,35132.0
23.06.2025,10372.9725,310050.9725,10372.9725,0.0,299678.0
24.06.2025,67185.8975,305698.8975,67185.8975,0.0,238513.0
25.06.2025,62543.3453,309008.3453,62543.3453,0.0,246465.0
26.06.2025,20607.5306,311706.5306,20607.5306,0.0,291099.0
27.06.2025,21372.615,312345.615,21372.615,0.0,290973.0
28.06.2025,72907.3786,312472.3786,72907.3786,0.0,239565.0
29.06.2025,10844.4433,57390.4433,10796.4433,48.0,46594.0
30.06.2025,11872.4342,322781.4342,11872.4342,0.0,310909.0
01.07.2025,18604.7878,325050.7878,18604.7878,0.0,306446.0
02.07.2025,75715.5283,323325.5283,75715.5283,0.0,247610.0
03.07.2025,81099.0325,319314.0325,81099.0325,0.0,238215.0
04.07.2025,77923.3847,327685.3847,77923.3847,0.0,249762.0
05.07.2025,77130.5289,304573.5289,77130.5289,0.0,227443.0
06.07.2025,36540.3389,66360.3389,36398.3389,142.0,29962.0
07.07.2025,74672.2736,330362.2736,74672.2736,0.0,255690.0
08.07.2025,75660.5444,328435.5444,75660.5444,0.0,252775.0
09.07.2025,68419.6561,342268.6561,68419.6561,0.0,273849.0
10.07.2025,56882.3925,335710.3925,56882.3925,0.0,278828.0
11.07.2025,25977.2756,138437.2756,25977.2756,0.0,112460.0
