Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.01.2025,23740.3458,41564.3458,23731.3458,9.0,17833.0
02.01.2025,24860.3669,70410.3669,24844.3669,16.0,45566.0
03.01.2025,33187.9178,89216.9178,33178.9178,9.0,56038.0
04.01.2025,9540.78,64911.78,9536.78,4.0,55375.0
05.01.2025,7509.3397,44317.3397,7503.3397,6.0,36814.0
06.01.2025,24492.0156,82121.0156,24478.0156,14.0,57643.0
07.01.2025,13946.3481,69892.3481,13938.3481,8.0,55954.0
08.01.2025,17436.745,64018.745,17433.745,3.0,46585.0
09.01.2025,20182.6431,62233.6431,20159.6431,23.0,42074.0
10.01.2025,19780.1622,105436.1622,19778.1622,2.0,85658.0
11.01.2025,9413.6233,42788.6233,9407.6233,6.0,33381.0
12.01.2025,4954.5094,19036.5094,4951.5094,3.0,14085.0
13.01.2025,25950.0772,85567.0772,25936.0772,14.0,59631.0
14.01.2025,25303.6517,89704.6517,25291.6517,12.0,64413.0
15.01.2025,35394.7533,101737.7533,35391.7533,3.0,66346.0
16.01.2025,33862.0689,78622.0689,33854.0689,8.0,44768.0
17.01.2025,32223.665,70855.665,32203.665,20.0,38652.0
18.01.2025,28889.9725,73282.9725,28883.9725,6.0,44399.0
19.01.2025,5268.815,18425.815,5262.815,6.0,13163.0
20.01.2025,12209.3889,56878.3889,12207.3889,2.0,44671.0
21.01.2025,25289.8561,67987.8561,25275.8561,14.0,42712.0
22.01.2025,3955.3678,17627.3678,3951.3678,4.0,13676.0
23.01.2025,16088.5228,73411.5228,16086.5228,2.0,57325.0
24.01.2025,27395.1203,69389.1203,27379.1203,16.0,42010.0
25.01.2025,31873.6706,80337.6706,31864.6706,9.0,48473.0
26.01.2025,5702.3458,18135.3458,5696.3458,6.0,12439.0
27.01.2025,28900.2242,72503.2242,28872.2242,28.0,43631.0
28.01.2025,28002.3861,81098.3861,27984.3861,18.0,53114.0
29.01.2025,17568.0628,66243.0628,17558.0628,10.0,48685.0
30.01.2025,30074.0917,99841.0917,30050.0917,24.0,69791.0
31.01.2025,31894.6175,142797.6175,31894.6175,0.0,110903.0
01.02.2025,23719.5481,75604.5481,23706.5481,13.0,51898.0
02.02.2025,6014.1664,19215.1664,6009.1664,5.0,13206.0
03.02.2025,29003.9583,69967.9583,28950.9583,53.0,41017.0
04.02.2025,34877.2803,75392.2803,34856.2803,21.0,40536.0
05.02.2025,29830.9547,76538.9547,29797.9547,33.0,46741.0
06.02.2025,26109.6428,77119.6428,26104.6428,5.0,51015.0
07.02.2025,23252.2319,72779.2319,23221.2319,31.0,49558.0
08.02.2025,14058.4642,57715.4642,14051.4642,7.0,43664.0
09.02.2025,5436.605,17751.605,5431.605,5.0,12320.0
10.02.2025,28745.8972,79116.8972,28713.8972,32.0,50403.0
11.02.2025,25796.8178,78862.8178,25788.8178,8.0,53074.0
12.02.2025,26469.1294,70747.1294,26443.1294,26.0,44304.0
13.02.2025,27101.9386,71766.9386,27070.9386,31.0,44696.0
14.02.2025,5299.9542,17592.9542,5294.9542,5.0,12298.0
15.02.2025,13644.0011,48446.0011,13639.0011,5.0,34807.0
16.02.2025,5010.0303,17247.0303,5001.0303,9.0,12246.0
17.02.2025,27026.2492,84039.2492,27022.2492,4.0,57017.0
18.02.2025,14537.1139,61345.1139,14500.1139,37.0,46845.0
19.02.2025,20922.5003,86116.5003,20903.5003,19.0,65213.0
20.02.2025,23950.7194,93635.7194,23932.7194,18.0,69703.0
21.02.2025,30843.4025,92523.4025,30817.4025,26.0,61706.0
22.02.2025,15839.6703,51077.6703,15830.6703,9.0,35247.0
23.02.2025,10447.7456,28189.7456,10438.7456,9.0,17751.0
24.02.2025,31593.0089,73168.0089,31563.0089,30.0,41605.0
25.02.2025,27267.8158,75125.8158,27244.8158,23.0,47881.0
26.02.2025,23828.9439,83650.9439,23795.9439,33.0,59855.0
27.02.2025,29361.1686,102476.1686,29360.1686,1.0,73116.0
28.02.2025,21800.0733,69782.0733,21791.0733,9.0,47991.0
01.03.2025,9963.7656,33179.7656,9950.7656,13.0,23229.0
02.03.2025,4508.2047,16910.2047,4502.2047,6.0,12408.0
03.03.2025,4926.7292,17139.7292,4918.7292,8.0,12221.0
04.03.2025,5021.1819,17107.1819,5014.1819,7.0,12093.0
05.03.2025,19641.0472,57314.0472,19627.0472,14.0,37687.0
06.03.2025,18991.9675,62275.9675,18972.9675,19.0,43303.0
07.03.2025,24609.1633,79425.1633,24597.1633,12.0,54828.0
08.03.2025,9873.6558,36402.6558,9866.6558,7.0,26536.0
09.03.2025,4066.5947,17731.5947,4058.5947,8.0,13673.0
10.03.2025,20773.0883,69210.0883,20759.0883,14.0,48451.0
11.03.2025,14937.1197,67162.1197,14927.1197,10.0,52235.0
12.03.2025,10222.7878,71738.7878,10222.7878,0.0,61516.0
13.03.2025,14824.6158,60609.6158,14808.6158,16.0,45801.0
14.03.2025,16682.5506,46994.5506,16642.5506,40.0,30352.0
15.03.2025,13034.1014,53731.1014,13028.1014,6.0,40703.0
16.03.2025,13353.5511,47560.5511,13339.5511,14.0,34221.0
17.03.2025,23369.7275,71711.7275,23344.7275,25.0,48367.0
18.03.2025,19986.9811,67718.9811,19972.9811,14.0,47746.0
19.03.2025,23076.8847,79356.8847,23055.8847,21.0,56301.0
20.03.2025,26821.9144,68826.9144,26790.9144,31.0,42036.0
21.03.2025,20318.2058,69964.2058,20280.2058,38.0,49684.0
22.03.2025,8891.6764,31235.6764,8883.6764,8.0,22352.0
23.03.2025,5129.7428,18172.7428,5124.7428,5.0,13048.0
24.03.2025,6665.0644,52921.0644,6663.0644,2.0,46258.0
25.03.2025,14464.0067,57822.0067,14449.0067,15.0,43373.0
26.03.2025,8409.4219,39706.4219,8401.4219,8.0,31305.0
27.03.2025,15236.3364,81472.3364,15220.3364,16.0,66252.0
28.03.2025,14753.9869,58432.9869,14734.9869,19.0,43698.0
29.03.2025,3279.6544,42166.6544,3278.6544,1.0,38888.0
30.03.2025,14209.8886,62519.8886,14207.8886,2.0,48312.0
31.03.2025,10600.7294,58465.7294,10591.7294,9.0,47874.0
01.04.2025,18716.3058,56071.3058,18656.3058,60.0,37415.0
02.04.2025,15225.5497,33577.5497,15127.5497,98.0,18450.0
03.04.2025,15776.7475,58885.7475,15738.7475,38.0,43147.0
04.04.2025,21747.0544,42533.0544,21666.0544,81.0,20867.0
05.04.2025,10215.4875,24437.4875,10164.4875,51.0,14273.0
06.04.2025,5170.6869,18345.6869,5164.6869,6.0,13181.0
07.04.2025,13485.6183,39891.6183,13448.6183,37.0,26443.0
08.04.2025,12550.6636,33734.6636,12508.6636,42.0,21226.0
09.04.2025,14427.3792,38878.3792,14388.3792,39.0,24490.0
10.04.2025,16929.9917,57813.9917,16920.9917,9.0,40893.0
11.04.2025,16543.7664,51359.7664,16516.7664,27.0,34843.0
12.04.2025,5971.6928,33013.6928,5967.6928,4.0,27046.0
13.04.2025,4216.2064,18300.2064,4210.2064,6.0,14090.0
14.04.2025,18359.6269,48923.6269,18306.6269,53.0,30617.0
15.04.2025,11948.4197,51281.4197,11940.4197,8.0,39341.0
16.04.2025,13590.7936,54988.7936,13580.7936,10.0,41408.0
17.04.2025,8667.7211,52229.7211,8661.7211,6.0,43568.0
18.04.2025,4083.2839,18112.2839,4079.2839,4.0,14033.0
19.04.2025,8501.4931,33277.4931,8496.4931,5.0,24781.0
20.04.2025,4295.9033,17761.9033,4290.9033,5.0,13471.0
