Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.01.2025,52048.134,71310.134,26257.134,25791.0,45053.0
02.01.2025,42406.371,65525.371,19955.371,22451.0,45570.0
03.01.2025,52844.0803,57723.0803,18497.0803,34347.0,39226.0
04.01.2025,23315.8953,41785.8953,16292.8953,7023.0,25493.0
05.01.2025,35527.9878,41304.9878,14828.9288,20699.059,26476.059
06.01.2025,43754.4105,52437.4105,21213.4105,22541.0,31224.0
07.01.2025,22333.3542,47612.3542,15949.3542,6384.0,31663.0
08.01.2025,28093.3072,60986.3072,22400.3072,5693.0,38586.0
09.01.2025,40054.4661,45522.4661,20542.4661,19512.0,24980.0
10.01.2025,36936.0092,56013.0092,20147.0092,16789.0,35866.0
11.01.2025,27238.5525,36545.5525,12307.5525,14931.0,24238.0
12.01.2025,14682.2289,38037.2289,11489.2289,3193.0,26548.0
13.01.2025,45452.455,53097.455,26443.455,19009.0,26654.0
14.01.2025,39415.7069,38484.7069,16366.7069,23049.0,22118.0
15.01.2025,55046.3783,54280.3783,29750.3783,25296.0,24530.0
16.01.2025,52577.6825,58619.6825,21154.6825,31423.0,37465.0
17.01.2025,52352.2564,63513.2564,29444.2564,22908.0,34069.0
18.01.2025,48546.4064,63435.4064,20759.4064,27787.0,42676.0
19.01.2025,48267.6492,59430.6492,25637.6492,22630.0,33793.0
20.01.2025,20868.4411,31638.4411,13464.4411,7404.0,18174.0
21.01.2025,53164.0308,42901.0308,23961.0308,29203.0,18940.0
22.01.2025,32336.6292,46068.6292,18002.6292,14334.0,28066.0
23.01.2025,27153.5289,44139.5289,17115.6142,10037.9147,27023.9147
24.01.2025,47357.4178,42422.4178,23549.4178,23808.0,18873.0
25.01.2025,52267.25,61412.25,34003.25,18264.0,27409.0
26.01.2025,53744.9417,46704.9417,18384.9417,35360.0,28320.0
27.01.2025,49456.0647,52949.0647,24626.0647,24830.0,28323.0
28.01.2025,44119.3456,51024.3456,21506.3456,22613.0,29518.0
29.01.2025,30782.805,53297.805,16862.805,13920.0,36435.0
30.01.2025,47130.8608,48430.8608,21984.8608,25146.0,26446.0
31.01.2025,52589.0,51328.0,26919.0,25670.0,24409.0
01.02.2025,54944.9106,57516.9106,29876.9106,25068.0,27640.0
02.02.2025,54594.5508,48854.5508,18951.5508,35643.0,29903.0
03.02.2025,50439.8572,52555.8572,20788.8572,29651.0,31767.0
04.02.2025,56744.3542,56367.3542,22315.3542,34429.0,34052.0
05.02.2025,50915.6667,72898.6667,27066.6667,23849.0,45832.0
06.02.2025,42104.4467,63540.4467,23643.4467,18461.0,39897.0
07.02.2025,37846.9519,56617.9519,18832.9519,19014.0,37785.0
08.02.2025,29344.1152,43436.1152,12376.1152,16968.0,31060.0
09.02.2025,45675.5567,48383.5567,21015.2693,24660.2874,27368.2874
10.02.2025,51887.2128,77763.2128,35896.2128,15991.0,41867.0
11.02.2025,42558.2964,66501.2964,23523.2964,19035.0,42978.0
12.02.2025,46958.8175,64653.8175,28009.8175,18949.0,36644.0
13.02.2025,46772.5825,60952.5825,24845.5825,21927.0,36107.0
14.02.2025,45119.3436,68408.3436,26544.3436,18575.0,41864.0
15.02.2025,37464.2264,52783.2264,17172.2264,20292.0,35611.0
16.02.2025,31492.1933,41817.1933,15711.1933,15781.0,26106.0
17.02.2025,45648.3831,45075.3831,20982.3831,24666.0,24093.0
18.02.2025,28127.9764,40635.9764,12883.9764,15244.0,27752.0
19.02.2025,37751.8608,50209.8608,18376.8608,19375.0,31833.0
20.02.2025,42821.6269,39772.6269,19070.6269,23751.0,20702.0
21.02.2025,54160.7186,61103.7186,29480.7186,24680.0,31623.0
22.02.2025,48561.1917,55238.1917,24869.1917,23692.0,30369.0
23.02.2025,55116.3397,76722.3397,31943.3397,23173.0,44779.0
24.02.2025,54804.6081,74057.6081,29462.6081,25342.0,44595.0
25.02.2025,44194.3628,59631.3628,23409.3628,20785.0,36222.0
26.02.2025,43537.1394,63463.1394,22508.1394,21029.0,40955.0
27.02.2025,48662.8597,51416.8597,19480.8597,29182.0,31936.0
28.02.2025,40409.0564,48002.0564,19616.0564,20793.0,28386.0
01.03.2025,39749.1558,52422.1558,16882.1558,22867.0,35540.0
02.03.2025,37700.8517,46350.8517,15431.8517,22269.0,30919.0
03.03.2025,41979.0561,44907.0561,23150.0561,18829.0,21757.0
04.03.2025,35306.9678,41998.9678,16701.9678,18605.0,25297.0
05.03.2025,0.0,5513.0,0.0,0.0,5513.0
10.03.2025,16786.9764,21224.9764,8485.9764,8301.0,12739.0
11.03.2025,28159.8483,41059.8483,15888.8483,12271.0,25171.0
12.03.2025,21318.4856,41501.4856,15230.4856,6088.0,26271.0
13.03.2025,29648.7014,33429.7014,14475.7014,15173.0,18954.0
14.03.2025,36787.315,40466.315,16242.315,20545.0,24224.0
15.03.2025,40364.3306,43175.3306,16140.4989,24223.8317,27034.8317
16.03.2025,34412.8417,40952.8417,19198.8417,15214.0,21754.0
17.03.2025,43628.1467,44516.1467,22171.1467,21457.0,22345.0
18.03.2025,41179.4864,52336.4864,25683.4864,15496.0,26653.0
19.03.2025,45154.7486,48098.7486,22413.7486,22741.0,25685.0
20.03.2025,50034.8642,60721.8642,27731.8642,22303.0,32990.0
21.03.2025,38162.8519,49829.8519,21656.8519,16506.0,28173.0
22.03.2025,35585.6006,49660.6006,19751.6006,15834.0,29909.0
23.03.2025,35823.555,47499.555,16276.555,19547.0,31223.0
24.03.2025,11037.1408,42245.1408,8646.1408,2391.0,33599.0
25.03.2025,25213.2467,42379.2467,15392.2467,9821.0,26987.0
26.03.2025,15638.6597,35854.6597,13140.6597,2498.0,22714.0
27.03.2025,30292.4511,44412.4511,19093.4511,11199.0,25319.0
28.03.2025,28933.76,50114.76,22837.76,6096.0,27277.0
29.03.2025,6399.6031,41134.6031,4953.6031,1446.0,36181.0
30.03.2025,26653.0017,44072.0017,17239.0017,9414.0,26833.0
31.03.2025,19178.2956,35015.2956,12024.2956,7154.0,22991.0
01.04.2025,39191.6494,43536.6494,20473.6494,18718.0,23063.0
02.04.2025,42407.8403,32236.8403,14578.8403,27829.0,17658.0
03.04.2025,31545.7789,39293.7789,17001.7789,14544.0,22292.0
