Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
02.10.2024,15852.4689,28184.4689,15747.4689,105.0,12437.0
03.10.2024,1431.4236,2045.4236,1244.4236,187.0,801.0
04.10.2024,1170.3839,1515.3839,900.7967,269.5872,614.5872
05.10.2024,836.4239,1239.4239,752.4239,84.0,487.0
06.10.2024,676.4464,1164.4464,676.4464,0.0,488.0
07.10.2024,4929.8,12493.8,4889.8,40.0,7604.0
08.10.2024,1804.1269,2936.1269,1765.1269,39.0,1171.0
09.10.2024,1713.3406,3988.3406,1655.3406,58.0,2333.0
10.10.2024,1993.1036,3776.1036,1935.1036,58.0,1841.0
11.10.2024,2567.2631,4537.2631,2454.8881,112.375,2082.375
12.10.2024,13100.8358,15044.8358,12876.8358,224.0,2168.0
13.10.2024,3906.7097,4917.7097,3899.7097,7.0,1018.0
14.10.2024,8881.4097,10022.4097,8850.4097,31.0,1172.0
15.10.2024,4874.3225,7963.3225,4718.3225,156.0,3245.0
16.10.2024,3633.0725,6871.0725,3548.0725,85.0,3323.0
17.10.2024,4791.9194,7060.9194,4666.9194,125.0,2394.0
18.10.2024,2568.0661,5325.0661,2437.0661,131.0,2888.0
19.10.2024,1710.1269,2785.1269,1679.1269,31.0,1106.0
20.10.2024,4902.7789,10795.7789,4895.7789,7.0,5900.0
22.10.2024,15843.5808,29377.5808,15774.5808,69.0,13603.0
23.10.2024,16596.6719,18164.6719,16545.6719,51.0,1619.0
24.10.2024,13420.0364,28973.0364,13323.0364,97.0,15650.0
25.10.2024,38201.9653,62970.9653,38091.9653,110.0,24879.0
26.10.2024,1959.4225,7512.4225,1952.4225,7.0,5560.0
27.10.2024,10552.7669,19308.7669,10492.7669,60.0,8816.0
28.10.2024,4075.6939,11531.6939,4019.6939,56.0,7512.0
29.10.2024,10110.8336,22874.8336,10005.8336,105.0,12869.0
30.10.2024,15905.3131,23889.3131,15860.3131,45.0,8029.0
31.10.2024,8016.9478,31802.9478,7988.9478,28.0,23814.0
01.11.2024,4124.6547,12169.6547,4073.6547,51.0,8096.0
02.11.2024,5088.2597,20039.2597,5069.2597,19.0,14970.0
03.11.2024,7206.0992,22565.0992,7185.0992,21.0,15380.0
04.11.2024,7526.7792,22928.7792,7393.7792,133.0,15535.0
05.11.2024,2962.9660,12232.9661,2942.6327,20.3333,9290.3333
06.11.2024,2991.6869,15002.6869,2987.6869,4.0,12015.0
07.11.2024,4160.0406,16553.0406,4131.0406,29.0,12422.0
08.11.2024,11770.7908,21490.7908,11752.7908,18.0,9738.0
09.11.2024,16734.7203,29945.7203,16708.7203,26.0,13237.0
10.11.2024,13631.6131,36022.6131,13585.6131,46.0,22437.0
11.11.2024,11312.7383,29427.7383,11286.7383,26.0,18141.0
12.11.2024,2447.8086,11162.8086,2425.177,22.6316,8750.2632
13.11.2024,2148.0506,7717.0506,2126.2314,21.8192,5590.8192
14.11.2024,4747.7744,16335.7744,4726.7744,21.0,11609.0
15.11.2024,2324.2942,8162.2942,2302.2942,22.0,5860.0
16.11.2024,30786.1372,45490.1372,30771.1372,15.0,14719.0
17.11.2024,9672.4942,40656.4942,9657.4942,15.0,30999.0
18.11.2024,8314.7428,32070.7428,8293.7428,21.0,23777.0
19.11.2024,5683.4069,14850.4069,5676.4069,7.0,9174.0
20.11.2024,5310.5067,11080.5067,5302.5067,8.0,5778.0
21.11.2024,5599.3763,12519.3763,5592.3763,7.0,6927.0
22.11.2024,8768.0516,19981.0516,8747.0516,21.0,11234.0
23.11.2024,3578.6847,11728.6847,3552.6847,26.0,8176.0
24.11.2024,28545.904,40953.904,28345.904,200.0,12608.0
25.11.2024,20268.6511,37340.6511,20232.6511,36.0,17108.0
26.11.2024,9389.948,21939.948,9271.948,118.0,12668.0
27.11.2024,7672.0427,21220.0427,7603.0427,69.0,13617.0
28.11.2024,10720.0423,26294.3759,10682.0423,38.0,15612.3336
29.11.2024,16356.9942,32277.6609,16323.9942,33.0,15953.6667
30.11.2024,1714.7749,8752.7749,1702.6955,12.0794,7050.0794
01.12.2024,17188.6603,43748.6603,17164.6603,24.0,26584.0
02.12.2024,2610.4966,11845.4966,2600.4966,10.0,9245.0
03.12.2024,3087.891,6662.891,3067.891,20.0,3595.0
04.12.2024,1778.3823,11224.3823,1752.8823,25.5,9473.5
05.12.2024,9711.6941,14334.6941,9688.6941,23.0,4646.0
06.12.2024,2530.1828,7645.1828,2482.1828,48.0,5163.0
07.12.2024,1886.5119,6446.5119,1881.5119,5.0,4565.0
08.12.2024,1599.3641,7465.3641,1518.3641,81.0,5947.0
09.12.2024,2771.3048,11319.3048,2745.3048,26.0,8574.0
10.12.2024,6134.7039,9891.7039,6115.7039,19.0,3776.0
11.12.2024,12750.417,20353.417,12719.417,31.0,7634.0
12.12.2024,3492.4687,20569.4687,3453.4687,39.0,17116.0
13.12.2024,29101.4279,42507.4279,28997.4279,104.0,13510.0
14.12.2024,2616.9852,24457.9852,2609.9852,7.0,21848.0
15.12.2024,18400.438,31114.438,18358.438,42.0,12756.0
16.12.2024,29699.4759,37543.4759,29600.4759,99.0,7943.0
17.12.2024,59078.9666,81681.9666,58988.9666,90.0,22693.0
18.12.2024,10230.2524,19958.2524,10215.2524,15.0,9743.0
19.12.2024,39395.4032,13500.4032,5724.4032,33671.0,7776.0
20.12.2024,38420.8696,16466.8696,9951.8696,28469.0,6515.0
21.12.2024,42327.97,17942.97,5113.97,37214.0,12829.0
22.12.2024,29209.8872,16185.8872,6483.8872,22726.0,9702.0
23.12.2024,53953.4143,3741.4143,1185.4143,52768.0,2556.0
24.12.2024,65675.0734,2436.0734,1202.0734,64473.0,1234.0
25.12.2024,61955.4345,2386.4345,1177.4345,60778.0,1209.0
26.12.2024,81486.7549,2212.7549,997.7549,80489.0,1215.0
27.12.2024,77336.9212,12956.9212,6231.9212,71105.0,6725.0
28.12.2024,78824.5124,14624.5124,4719.5124,74105.0,9905.0
29.12.2024,77386.9887,14258.9887,1739.9887,75647.0,12519.0
30.12.2024,76609.3097,29380.3097,12448.3097,64161.0,16932.0
31.12.2024,76157.6624,41420.6624,20492.6624,55665.0,20928.0
01.01.2025,72397.4839,53322.4839,30549.4839,41848.0,22773.0
02.01.2025,58772.9305,30505.9305,16799.9305,41973.0,13706.0
03.01.2025,70879.6058,35954.6058,18745.6058,52134.0,17209.0
04.01.2025,30415.4009,17874.4009,3765.4009,26650.0,14109.0
05.01.2025,47047.5501,21848.5501,6643.5501,40404.0,15205.0
06.01.2025,52013.0646,37672.0646,14354.0646,37659.0,23318.0
07.01.2025,27889.551,10614.8885,7125.551,20764.0,3489.3375
08.01.2025,36402.0475,13169.71,6810.0475,29592.0,6359.6625
09.01.2025,54013.074,14987.074,5099.074,48914.0,9888.0
10.01.2025,46906.5675,20510.5675,9631.5675,37275.0,10879.0
11.01.2025,22860.1714,13236.1724,6846.5407,16013.6307,6389.6317
12.01.2025,16997.9544,11695.9542,5999.9544,10998.0,5695.9998
13.01.2025,60954.35,21215.35,14174.35,46780.0,7041.0
14.01.2025,56557.8492,20157.8492,12198.8492,44359.0,7959.0
15.01.2025,77239.3433,26264.3433,12649.3433,64590.0,13615.0
16.01.2025,70995.2048,57736.2048,32729.2048,38266.0,25007.0
17.01.2025,74359.6354,25948.6354,13536.6354,60823.0,12412.0
18.01.2025,70939.4135,87764.4135,54991.4135,15948.0,32773.0
19.01.2025,65636.1475,54920.1475,38411.1475,27225.0,16509.0
20.01.2025,30445.3553,20809.3553,12329.3553,18116.0,8480.0
21.01.2025,61784.3242,29541.3242,23027.3242,38757.0,6514.0
22.01.2025,40365.1944,11746.1944,4730.1944,35635.0,7016.0
23.01.2025,31749.4627,7579.4627,3427.4627,28322.0,4152.0
24.01.2025,58626.4358,18896.4358,7814.4358,50812.0,11082.0
25.01.2025,73760.9592,39451.9592,32821.9592,40939.0,6630.0
26.01.2025,72910.9904,30433.9904,16223.9904,56687.0,14210.0
27.01.2025,67713.748,28376.748,12283.748,55430.0,16093.0
28.01.2025,57455.9859,24308.9859,9707.9859,47748.0,14601.0
29.01.2025,38712.235,20703.235,11783.235,26929.0,8920.0
30.01.2025,64174.9818,27450.9818,12976.9818,51198.0,14474.0
31.01.2025,73312.919,27506.919,10197.919,63115.0,17309.0
01.02.2025,77171.0034,38026.0034,23047.0034,54124.0,14979.0
02.02.2025,72287.0823,56873.0823,32221.0823,40066.0,24652.0
03.02.2025,73504.2639,24251.2639,14507.2639,58997.0,9744.0
04.02.2025,78883.7405,26481.7405,11207.7405,67676.0,15274.0
05.02.2025,66584.896,38633.896,22826.896,43758.0,15807.0
06.02.2025,54786.4149,29227.4149,15564.4149,39222.0,13663.0
07.02.2025,54264.075,17709.075,9767.075,44497.0,7942.0
08.02.2025,49580.4875,34389.4875,14640.4875,34940.0,19749.0
09.02.2025,62933.7143,29873.7143,16997.7143,45936.0,12876.0
10.02.2025,68185.5599,54443.5599,20888.5599,47297.0,33555.0
11.02.2025,52136.7147,9408.7147,2648.7147,49488.0,6760.0
12.02.2025,59653.2074,29375.2074,13186.2074,46467.0,16189.0
13.02.2025,62890.6105,17092.6105,10019.6105,52871.0,7073.0
14.02.2025,52840.3937,17128.3937,10104.3937,42736.0,7024.0
15.02.2025,47921.7237,18053.7237,5757.7237,42164.0,12296.0
16.02.2025,41054.18,7361.18,1893.18,39161.0,5468.0
17.02.2025,61740.9883,14464.9883,5626.9883,56114.0,8838.0
18.02.2025,34725.8923,22442.8923,12586.8923,22139.0,9856.0
19.02.2025,48658.4247,24600.4247,14887.4247,33771.0,9713.0
20.02.2025,49738.5252,23010.5252,9234.5252,40504.0,13776.0
21.02.2025,70135.7027,51904.7027,36048.7027,34087.0,15856.0
22.02.2025,58314.0524,121372.0524,52174.0524,6140.0,69198.0
23.02.2025,72648.3796,43304.3796,18450.3796,54198.0,24854.0
24.02.2025,68832.7861,60380.7861,31117.7861,37715.0,29263.0
25.02.2025,58801.8553,37734.8553,23613.8553,35188.0,14121.0
26.02.2025,51332.8036,32681.8036,21139.8036,30193.0,11542.0
27.02.2025,61523.4632,21678.4632,4872.4632,56651.0,16806.0
28.02.2025,47805.1642,14031.1642,3961.1642,43844.0,10070.0
01.03.2025,52482.4466,13841.4466,6930.4466,45552.0,6911.0
