Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
24.07.2023,16572.705,37816.705,16566.705,6.0,21250.0
25.07.2023,13063.1678,51178.1678,13062.1678,1.0,38116.0
26.07.2023,11908.8919,36278.8919,11897.8919,11.0,24381.0
27.07.2023,12083.5539,51303.5539,12070.5539,13.0,39233.0
28.07.2023,20072.37,36013.37,20038.37,34.0,15975.0
29.07.2023,42037.0044,53453.0044,42012.0044,25.0,11441.0
30.07.2023,37631.8603,45169.8603,37562.8603,69.0,7607.0
31.07.2023,32064.0172,41935.0172,31998.0172,66.0,9937.0
01.08.2023,35335.7994,44354.7994,35310.7994,25.0,9044.0
02.08.2023,44055.0594,62969.0594,44030.0594,25.0,18939.0
03.08.2023,39300.025,49483.025,39266.025,34.0,10217.0
04.08.2023,42267.8344,51273.8344,42230.8344,37.0,9043.0
05.08.2023,35292.7081,46428.7081,35254.7081,38.0,11174.0
06.08.2023,42127.0747,54902.0747,42086.0747,41.0,12816.0
07.08.2023,32296.6639,55146.6639,32207.6639,89.0,22939.0
08.08.2023,34469.7853,48072.7853,34429.7853,40.0,13643.0
09.08.2023,40857.9186,56403.9186,40815.9186,42.0,15588.0
10.08.2023,38631.8428,48825.8428,38584.8428,47.0,10241.0
11.08.2023,32287.4436,60003.4436,32260.4436,27.0,27743.0
12.08.2023,14037.5136,55131.5136,14037.5136,0.0,41094.0
13.08.2023,17869.6761,38049.6761,17865.6761,4.0,20184.0
14.08.2023,25774.6539,30408.6539,25695.6539,79.0,4713.0
15.08.2023,36109.2936,39680.2936,36061.2936,48.0,3619.0
16.08.2023,44732.2853,56153.2853,44701.2853,31.0,11452.0
17.08.2023,42511.98,54142.98,42437.98,74.0,11705.0
18.08.2023,33729.4383,51947.4383,33677.4383,52.0,18270.0
19.08.2023,23086.5714,46731.5714,23082.5714,4.0,23649.0
20.08.2023,34031.6897,40934.6897,33930.6897,101.0,7004.0
21.08.2023,38393.2011,58283.2011,38347.2011,46.0,19936.0
22.08.2023,36630.1622,50748.1622,36521.1622,109.0,14227.0
23.08.2023,39489.5753,67995.5753,39368.5753,121.0,28627.0
24.08.2023,21346.5006,50711.5006,21330.5006,16.0,29381.0
25.08.2023,32423.555,50494.555,32400.555,23.0,18094.0
26.08.2023,12979.7714,39534.7714,12978.7714,1.0,26556.0
27.08.2023,30228.7086,46019.7086,30214.7086,14.0,15805.0
28.08.2023,34429.9411,39549.9411,34383.9411,46.0,5166.0
29.08.2023,41472.6931,49526.6931,41453.6931,19.0,8073.0
30.08.2023,33703.0106,44597.0106,33645.0106,58.0,10952.0
31.08.2023,34880.8956,57813.8956,34847.8956,33.0,22966.0
01.09.2023,37569.3742,53587.3742,37514.3742,55.0,16073.0
02.09.2023,38058.2883,71446.2883,38016.2883,42.0,33430.0
03.09.2023,25853.6619,47479.6619,25831.6619,22.0,21648.0
04.09.2023,25382.6133,51798.6133,25358.6133,24.0,26440.0
05.09.2023,20224.7236,36480.7236,20208.7236,16.0,16272.0
06.09.2023,38582.4664,57307.4664,38554.4664,28.0,18753.0
07.09.2023,32953.3167,49527.3167,32935.3167,18.0,16592.0
08.09.2023,40162.8756,49670.8756,40128.8756,34.0,9542.0
09.09.2023,22905.875,45917.875,22870.875,35.0,23047.0
10.09.2023,35887.3517,61304.3517,35832.3517,55.0,25472.0
11.09.2023,41283.47,59671.47,41205.47,78.0,18466.0
