Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.01.2024,36317.6486,53507.6486,36204.6486,113.0,17303.0
02.01.2024,25874.9553,51452.9553,25849.9553,25.0,25603.0
03.01.2024,37463.2756,62103.2756,37446.2756,17.0,24657.0
04.01.2024,46465.4411,60355.4411,46429.4411,36.0,13926.0
05.01.2024,40875.9447,70396.9447,40817.9447,58.0,29579.0
06.01.2024,46430.8836,70892.8836,46394.8836,36.0,24498.0
07.01.2024,42715.4656,71757.4656,42661.4656,54.0,29096.0
08.01.2024,33532.5017,63039.5017,33430.5017,102.0,29609.0
09.01.2024,40821.8825,64923.8825,40707.8825,114.0,24216.0
10.01.2024,41340.6561,68138.6561,41293.6561,47.0,26845.0
11.01.2024,27623.0344,60008.0344,27606.0344,17.0,32402.0
12.01.2024,16479.4881,58715.4881,16479.4881,0.0,42236.0
13.01.2024,41949.3281,62311.3281,41932.3281,17.0,20379.0
14.01.2024,40425.6219,71154.6219,40379.6219,46.0,30775.0
15.01.2024,34847.0478,65812.0478,34796.0478,51.0,31016.0
16.01.2024,30088.2747,47844.2747,30022.2747,66.0,17822.0
17.01.2024,26797.8431,52496.8431,26755.8431,42.0,25741.0
18.01.2024,37884.8242,53934.8242,37837.8242,47.0,16097.0
19.01.2024,38642.4372,55566.4372,38559.4372,83.0,17007.0
20.01.2024,37075.0558,51158.0558,37053.0558,22.0,14105.0
21.01.2024,46622.5267,73774.5267,46604.5267,18.0,27170.0
22.01.2024,13544.2447,63776.2447,13544.2447,0.0,50232.0
23.01.2024,31857.5039,57387.5039,31825.5039,32.0,25562.0
24.01.2024,27615.6433,66396.6433,27615.6433,0.0,38781.0
25.01.2024,37913.3789,75457.3789,37896.3789,17.0,37561.0
26.01.2024,44560.2892,80253.2892,44528.2892,32.0,35725.0
27.01.2024,40711.0097,65737.0097,40689.0097,22.0,25048.0
28.01.2024,46753.2703,76980.2703,46727.2703,26.0,30253.0
29.01.2024,33789.5275,53717.5275,33783.5275,6.0,19934.0
30.01.2024,34765.3731,52226.3731,34746.3731,19.0,17480.0
31.01.2024,43744.9481,59685.9481,43716.9481,28.0,15969.0
01.02.2024,24819.3725,52739.3725,24808.3725,11.0,27931.0
02.02.2024,46027.8517,61429.8517,45998.8517,29.0,15431.0
03.02.2024,50700.0358,66358.0358,50679.0358,21.0,15679.0
04.02.2024,42738.7286,65649.7286,42720.7286,18.0,22929.0
05.02.2024,44213.0081,62432.0081,44174.0081,39.0,18258.0
06.02.2024,46630.8142,65456.8142,46573.8142,57.0,18883.0
07.02.2024,48351.66,69068.66,48267.66,84.0,20801.0
08.02.2024,36655.7753,61713.7753,36608.7753,47.0,25105.0
09.02.2024,16875.2186,59358.2186,16875.2186,0.0,42483.0
10.02.2024,14509.3036,40309.3036,14502.3036,7.0,25807.0
11.02.2024,33598.9864,54653.9864,33591.9864,7.0,21062.0
12.02.2024,34166.9608,49464.9608,34138.9608,28.0,15326.0
13.02.2024,19771.3844,47366.3844,19710.3844,61.0,27656.0
14.02.2024,30739.4483,42454.4483,30702.4483,37.0,11752.0
15.02.2024,40193.8606,59820.8606,40156.8606,37.0,19664.0
16.02.2024,45020.2283,53640.2283,44968.2283,52.0,8672.0
17.02.2024,40066.1856,55761.1856,40040.1856,26.0,15721.0
18.02.2024,36441.4072,52683.4072,36433.4072,8.0,16250.0
19.02.2024,14721.9081,44144.9081,14717.9081,4.0,29427.0
20.02.2024,36806.795,49883.795,36792.795,14.0,13091.0
21.02.2024,40686.195,60043.195,40651.195,35.0,19392.0
22.02.2024,37210.3764,53775.3764,37186.3764,24.0,16589.0
23.02.2024,26068.3364,54848.3364,26045.3364,23.0,28803.0
24.02.2024,20376.1125,55455.1125,20374.1125,2.0,35081.0
25.02.2024,23188.2014,41670.2014,23149.2014,39.0,18521.0
26.02.2024,33913.4456,45246.4456,33879.4456,34.0,11367.0
27.02.2024,40300.0025,45350.0025,40250.0025,50.0,5100.0
28.02.2024,42883.8492,55649.8492,42749.8492,134.0,12900.0
29.02.2024,43670.9308,62303.9308,43563.9308,107.0,18740.0
01.03.2024,44317.6472,57005.6472,44281.6472,36.0,12724.0
02.03.2024,44563.5231,62474.5231,44493.5231,70.0,17981.0
03.03.2024,42774.1956,67817.1956,42726.1956,48.0,25091.0
04.03.2024,33610.9508,58418.9508,33592.9508,18.0,24826.0
05.03.2024,29621.7389,44604.7389,29598.7389,23.0,15006.0
06.03.2024,37434.5306,56220.5306,37379.5306,55.0,18841.0
07.03.2024,36021.0994,55056.0994,35997.0994,24.0,19059.0
08.03.2024,30668.1272,58083.1272,30663.1272,5.0,27420.0
09.03.2024,26584.4758,45402.4758,26557.4758,27.0,18845.0
10.03.2024,29672.9181,44033.9181,29652.9181,20.0,14381.0
11.03.2024,40157.4169,52221.4169,40067.4169,90.0,12154.0
12.03.2024,40627.4456,59385.4456,40565.4456,62.0,18820.0
13.03.2024,39583.905,68253.905,39535.905,48.0,28718.0
14.03.2024,38000.4731,61963.4731,37949.4731,51.0,24014.0
15.03.2024,42117.5511,61575.5511,42044.5511,73.0,19531.0
16.03.2024,34949.3339,63068.3339,34927.3339,22.0,28141.0
17.03.2024,32143.8181,60544.8181,32134.8181,9.0,28410.0
18.03.2024,38259.6478,62834.6478,38143.6478,116.0,24691.0
19.03.2024,36785.3328,66291.3328,36699.3328,86.0,29592.0
20.03.2024,32001.7967,61119.7967,31972.7967,29.0,29147.0
21.03.2024,16368.9578,56030.9578,16366.9578,2.0,39664.0
22.03.2024,32496.4347,37025.4347,32450.4347,46.0,4575.0
23.03.2024,39953.4706,54991.4706,39868.4706,85.0,15123.0
24.03.2024,28903.9831,48431.9831,28874.9831,29.0,19557.0
25.03.2024,27493.2806,53199.2806,27460.2806,33.0,25739.0
26.03.2024,39741.2717,66794.2717,39669.2717,72.0,27125.0
27.03.2024,35641.5947,61564.5947,35604.5947,37.0,25960.0
28.03.2024,31170.1442,55899.1442,31142.1442,28.0,24757.0
29.03.2024,28095.6281,54728.6281,28073.6281,22.0,26655.0
30.03.2024,26040.8297,55349.8297,26020.8297,20.0,29329.0
31.03.2024,23478.3203,48525.3203,23443.3203,35.0,25082.0
01.04.2024,30207.7558,60096.7558,30130.7558,77.0,29966.0
02.04.2024,19063.2394,33304.2394,19026.2394,37.0,14278.0
03.04.2024,22850.6858,48139.6858,22804.6858,46.0,25335.0
04.04.2024,23128.6381,40001.6381,23025.6381,103.0,16976.0
05.04.2024,23262.405,46954.405,23244.405,18.0,23710.0
06.04.2024,19642.5461,42127.5461,19626.5461,16.0,22501.0
07.04.2024,36302.1233,64980.1233,36265.1233,37.0,28715.0
08.04.2024,16089.675,53872.675,16064.675,25.0,37808.0
09.04.2024,19251.8567,46127.8567,19218.8567,33.0,26909.0
10.04.2024,28295.1803,52763.1803,28271.1803,24.0,24492.0
11.04.2024,17802.5597,49397.5597,17751.5597,51.0,31646.0
12.04.2024,10483.2089,30868.2089,10464.2089,19.0,20404.0
13.04.2024,10129.5428,34404.5428,10126.5428,3.0,24278.0
14.04.2024,4473.88,30718.88,4471.88,2.0,26247.0
15.04.2024,5852.8936,29504.8936,5850.8936,2.0,23654.0
16.04.2024,8149.13,39235.13,8147.13,2.0,31088.0
17.04.2024,24723.6689,58109.6689,24696.6689,27.0,33413.0
18.04.2024,18409.0417,37193.0417,18370.0417,39.0,18823.0
19.04.2024,26288.9772,43876.9772,26182.9772,106.0,17694.0
20.04.2024,25375.8203,43732.8203,25326.8203,49.0,18406.0
21.04.2024,20792.3572,49099.3572,20731.3572,61.0,28368.0
22.04.2024,21876.7142,53043.7142,21790.7142,86.0,31253.0
23.04.2024,24838.2344,63518.2344,24769.2344,69.0,38749.0
24.04.2024,23255.5356,55928.5356,23219.5356,36.0,32709.0
25.04.2024,19242.8744,57543.8744,19219.8744,23.0,38324.0
26.04.2024,19565.6111,52747.6111,19534.6111,31.0,33213.0
27.04.2024,22889.2506,56155.2506,22846.2506,43.0,33309.0
28.04.2024,17657.4622,50966.4622,17627.4622,30.0,33339.0
29.04.2024,14883.2594,52381.2594,14847.2594,36.0,37534.0
30.04.2024,18993.8467,57324.8467,18942.8467,51.0,38382.0
01.05.2024,18743.8469,61361.8469,18696.8469,47.0,42665.0
02.05.2024,16749.8886,44180.8886,16703.8886,46.0,27477.0
03.05.2024,2295.0889,32635.0889,2295.0889,0.0,30340.0
04.05.2024,9299.7436,34481.7436,9275.7436,24.0,25206.0
05.05.2024,21724.0172,45738.0172,21550.0172,174.0,24188.0
06.05.2024,18213.0825,44314.0825,18190.0825,23.0,26124.0
07.05.2024,20183.3722,49846.3722,20048.3722,135.0,29798.0
08.05.2024,17698.5983,38958.5983,17612.5983,86.0,21346.0
09.05.2024,13087.2167,35671.2167,13067.2167,20.0,22604.0
10.05.2024,21015.0147,41331.0147,20870.0147,145.0,20461.0
11.05.2024,15819.7453,40778.7453,15803.7453,16.0,24975.0
12.05.2024,5595.3472,33542.3472,5595.3472,0.0,27947.0
13.05.2024,7780.3169,41160.3169,7773.3169,7.0,33387.0
14.05.2024,11626.6506,34434.6506,11610.6506,16.0,22824.0
15.05.2024,15848.3686,33714.3686,15833.3686,15.0,17881.0
16.05.2024,25658.7067,50253.7067,25538.7067,120.0,24715.0
17.05.2024,9345.5117,40584.5117,9336.5117,9.0,31248.0
18.05.2024,8405.8258,31370.8258,8400.8258,5.0,22970.0
19.05.2024,11584.1506,37007.1506,11579.1506,5.0,25428.0
20.05.2024,21952.7694,43760.7694,21850.7694,102.0,21910.0
21.05.2024,21957.5447,35554.5447,21886.5447,71.0,13668.0
22.05.2024,20026.9922,38276.9922,19964.9922,62.0,18312.0
23.05.2024,25159.0872,46163.0872,25075.0872,84.0,21088.0
24.05.2024,7647.0564,35681.0564,7643.0564,4.0,28038.0
25.05.2024,11307.9814,28400.9814,11296.9814,11.0,17104.0
26.05.2024,15912.6475,45017.6475,15897.6475,15.0,29120.0
27.05.2024,10401.9336,41401.9336,10399.9336,2.0,31002.0
28.05.2024,30598.5031,55462.5031,30512.5031,86.0,24950.0
29.05.2024,29980.5142,44127.5142,29929.5142,51.0,14198.0
30.05.2024,28989.3456,55726.3456,28920.3456,69.0,26806.0
31.05.2024,27016.5525,47171.5525,26899.5525,117.0,20272.0
01.06.2024,28042.1303,38399.1303,27973.1303,69.0,10426.0
02.06.2024,26191.8494,37872.8494,26122.8494,69.0,11750.0
03.06.2024,21242.0456,45391.0456,21196.0456,46.0,24195.0
04.06.2024,21816.1975,42948.1975,21678.1975,138.0,21270.0
05.06.2024,26952.6147,43371.6147,26752.6147,200.0,16619.0
06.06.2024,20014.7539,29520.7539,19969.7539,45.0,9551.0
07.06.2024,30440.1178,47987.1178,30376.1178,64.0,17611.0
08.06.2024,23709.4325,38181.4325,23652.4325,57.0,14529.0
09.06.2024,23647.5992,54786.5992,23329.5992,318.0,31457.0
10.06.2024,19424.3042,49569.3042,19305.3042,119.0,30264.0
11.06.2024,17516.7589,49381.7589,17473.7589,43.0,31908.0
12.06.2024,16926.6272,48534.6272,16899.6272,27.0,31635.0
13.06.2024,15098.3325,49597.3325,15059.3325,39.0,34538.0
14.06.2024,14296.3978,45936.3978,14229.3978,67.0,31707.0
15.06.2024,12169.4331,85807.4331,12155.4331,14.0,73652.0
16.06.2024,15092.8442,56853.8442,15054.8442,38.0,41799.0
17.06.2024,17460.1314,67726.1314,17417.1314,43.0,50309.0
18.06.2024,16192.0606,44522.0606,16147.0606,45.0,28375.0
19.06.2024,11938.8786,42840.8786,11922.8786,16.0,30918.0
20.06.2024,16224.36,46011.36,16178.36,46.0,29833.0
21.06.2024,24690.6456,60782.6456,24656.6456,34.0,36126.0
22.06.2024,16519.4553,49095.4553,16478.4553,41.0,32617.0
23.06.2024,19332.4994,59691.4994,19270.4994,62.0,40421.0
24.06.2024,7581.0811,46870.0811,7575.0811,6.0,39295.0
25.06.2024,7314.8631,39150.8631,7310.8631,4.0,31840.0
26.06.2024,7607.7878,50470.7878,7602.7878,5.0,42868.0
27.06.2024,16032.1783,43475.1783,16024.1783,8.0,27451.0
28.06.2024,21213.8247,30876.8247,21171.8247,42.0,9705.0
29.06.2024,10089.1422,34805.1422,10069.1422,20.0,24736.0
30.06.2024,12459.3267,41123.3267,12432.3267,27.0,28691.0
01.07.2024,15120.0906,31457.0906,15075.0906,45.0,16382.0
02.07.2024,24467.675,53631.675,24406.675,61.0,29225.0
03.07.2024,32072.9597,62113.9597,32003.9597,69.0,30110.0
04.07.2024,7357.9981,25150.9981,7317.9981,40.0,17833.0
05.07.2024,15041.6431,42888.6431,15013.6431,28.0,27875.0
06.07.2024,9638.0319,30996.0319,9622.0319,16.0,21374.0
07.07.2024,8008.285,44428.285,8007.285,1.0,36421.0
08.07.2024,5266.92,41254.92,5265.92,1.0,35989.0
09.07.2024,6015.4489,48805.4489,6011.4489,4.0,42794.0
10.07.2024,8195.3478,51090.3478,8193.3478,2.0,42897.0
11.07.2024,4132.3603,38745.3603,4132.3603,0.0,34613.0
12.07.2024,6733.0492,38498.0492,6733.0492,0.0,31765.0
13.07.2024,15368.6881,32675.6881,15299.6881,69.0,17376.0
14.07.2024,25473.6678,58583.6678,25448.6678,25.0,33135.0
15.07.2024,18003.5981,47541.5981,17903.5981,100.0,29638.0
16.07.2024,18179.9853,45080.9853,18091.9853,88.0,26989.0
17.07.2024,19342.3919,47333.3919,19279.3919,63.0,28054.0
18.07.2024,17279.0169,35905.0169,17201.0169,78.0,18704.0
19.07.2024,16817.7328,30988.7328,16753.7328,64.0,14235.0
20.07.2024,21773.7306,35092.7306,21716.7306,57.0,13376.0
21.07.2024,20808.4892,43028.4892,20748.4892,60.0,22280.0
22.07.2024,17851.9619,47080.9619,17770.9619,81.0,29310.0
23.07.2024,21718.1172,41310.1172,21607.1172,111.0,19703.0
24.07.2024,43933.4086,46214.4086,32314.4086,11619.0,13900.0
25.07.2024,40751.9683,48835.9683,23127.9683,17624.0,25708.0
26.07.2024,43075.9314,56199.9314,24158.9314,18917.0,32041.0
27.07.2024,38025.1978,48819.1978,18644.4661,19380.7317,30174.7317
28.07.2024,27639.59,52725.59,19726.59,7913.0,32999.0
29.07.2024,5461.5556,53760.5556,5461.5556,0.0,48299.0
30.07.2024,19708.3336,37852.3336,13642.3336,6066.0,24210.0
31.07.2024,43705.0947,43715.0947,23534.0947,20171.0,20181.0
01.08.2024,45346.8725,55638.8725,27033.8725,18313.0,28605.0
02.08.2024,38664.5256,51976.5256,22066.5256,16598.0,29910.0
03.08.2024,40777.88,45530.88,17694.88,23083.0,27836.0
04.08.2024,9241.4764,49759.4764,8889.4764,352.0,40870.0
05.08.2024,34426.1997,55181.1997,19732.1997,14694.0,35449.0
06.08.2024,20537.8244,54894.8244,14323.8244,6214.0,40571.0
07.08.2024,21195.8397,43460.8397,16292.8397,4903.0,27168.0
08.08.2024,8906.5014,38963.5014,7215.5014,1691.0,31748.0
09.08.2024,26154.0758,44757.0758,16887.0758,9267.0,27870.0
10.08.2024,54067.295,45771.295,29181.295,24886.0,16590.0
11.08.2024,50807.1856,42718.1856,19922.1856,30885.0,22796.0
12.08.2024,47161.7236,41853.7236,18073.7236,29088.0,23780.0
13.08.2024,49577.3622,41542.3622,18549.3622,31028.0,22993.0
14.08.2024,50694.1394,50525.1394,26506.1394,24188.0,24019.0
15.08.2024,46754.0044,47555.0044,23329.0044,23425.0,24226.0
16.08.2024,46675.0078,44010.0078,18196.0078,28479.0,25814.0
17.08.2024,44271.0917,45015.0917,19993.0917,24278.0,25022.0
18.08.2024,43658.4722,44725.4722,17093.4722,26565.0,27632.0
19.08.2024,41981.1903,52063.1903,23073.1903,18908.0,28990.0
20.08.2024,40847.9364,37695.9364,12743.9364,28104.0,24952.0
21.08.2024,42676.4317,61000.4317,25752.4317,16924.0,35248.0
22.08.2024,21882.2842,48061.2842,14378.2842,7504.0,33683.0
23.08.2024,25683.2394,38852.2394,11464.2394,14219.0,27388.0
24.08.2024,6632.2986,38330.2986,6369.2986,263.0,31961.0
25.08.2024,13570.8542,35646.8542,9846.8542,3724.0,25800.0
26.08.2024,48669.1008,46163.1008,28993.1008,19676.0,17170.0
27.08.2024,32550.7481,44835.7481,24862.7481,7688.0,19973.0
28.08.2024,40141.4181,59967.4181,23805.4181,16336.0,36162.0
29.08.2024,45415.6261,51402.6261,25538.6261,19877.0,25864.0
30.08.2024,42941.5192,45023.5192,18730.5192,24211.0,26293.0
31.08.2024,32556.4143,41913.4143,12633.4143,19923.0,29280.0
01.09.2024,30199.3869,37979.3869,11094.3869,19105.0,26885.0
02.09.2024,43325.2817,43431.2817,19356.2817,23969.0,24075.0
03.09.2024,42353.1262,49232.1262,20646.1262,21707.0,28586.0
04.09.2024,37169.0206,61466.0206,26213.0206,10956.0,35253.0
05.09.2024,32690.0689,45265.0689,16121.0689,16569.0,29144.0
06.09.2024,25400.3519,44222.3519,15821.3519,9579.0,28401.0
07.09.2024,24852.7689,41616.7689,14971.7689,9881.0,26645.0
08.09.2024,32248.715,51291.715,20374.715,11874.0,30917.0
09.09.2024,37879.9825,46289.9825,16247.9825,21632.0,30042.0
10.09.2024,34339.6939,68989.6939,22648.6939,11691.0,46341.0
11.09.2024,38359.7647,58757.7647,20209.7647,18150.0,38548.0
12.09.2024,25209.2919,51355.2919,17008.2919,8201.0,34347.0
13.09.2024,32262.9622,48017.9622,15693.9622,16569.0,32324.0
14.09.2024,4198.1083,32500.1083,4124.1083,74.0,28376.0
15.09.2024,22847.9189,32309.9189,10965.9189,11882.0,21344.0
16.09.2024,47920.7197,34507.7197,15339.7197,32581.0,19168.0
17.09.2024,46895.045,44456.045,23089.045,23806.0,21367.0
18.09.2024,39049.3606,47239.3606,23362.3606,15687.0,23877.0
19.09.2024,43117.8492,54751.8492,24422.8492,18695.0,30329.0
20.09.2024,45597.6714,71011.6714,26687.6714,18910.0,44324.0
21.09.2024,37027.5647,61942.5647,23212.5647,13815.0,38730.0
22.09.2024,43220.875,60371.875,18312.875,24908.0,42059.0
23.09.2024,45407.76,50982.76,18740.76,26667.0,32242.0
