Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
12.06.2023,123.8925,140550.585,123.8925,0.0,140426.6925
13.06.2023,71930.5644,501139.5644,71930.5644,0.0,429209.0
14.06.2023,124261.4522,514187.4522,124249.4522,12.0,389938.0
15.06.2023,226107.2317,567566.2317,225702.2317,405.0,341864.0
16.06.2023,236840.2917,549464.2917,236492.2917,348.0,312972.0
17.06.2023,214083.1886,467014.1886,212204.1886,1879.0,254810.0
18.06.2023,126887.4986,309476.4986,126621.4986,266.0,182855.0
19.06.2023,258405.1533,654196.1533,257991.1533,414.0,396205.0
20.06.2023,184905.7614,623382.7614,184747.7614,158.0,438635.0
21.06.2023,125371.5981,345268.5981,124671.5981,700.0,220597.0
22.06.2023,211362.6344,688318.6344,210979.6344,383.0,477339.0
23.06.2023,216119.8825,774127.8825,215733.8825,386.0,558394.0
24.06.2023,234801.0219,844469.0219,234719.0219,82.0,609750.0
25.06.2023,153852.0881,496742.0881,153271.0881,581.0,343471.0
26.06.2023,218425.1319,851266.1319,218401.1319,24.0,632865.0
27.06.2023,173014.9186,799317.9186,172994.9186,20.0,626323.0
28.06.2023,74182.8322,699366.8322,74164.8322,18.0,625202.0
29.06.2023,235083.6731,597592.6731,234731.6731,352.0,362861.0
30.06.2023,221438.6244,601575.6244,221146.6244,292.0,380429.0
01.07.2023,183078.5539,544580.5539,182662.5539,416.0,361918.0
02.07.2023,99476.1189,332305.1189,99130.1189,346.0,233175.0
03.07.2023,132529.9083,618362.9083,132328.9083,201.0,486034.0
04.07.2023,184023.6319,624982.6319,183333.6319,690.0,441649.0
05.07.2023,166752.9167,821088.9167,166480.9167,272.0,654608.0
06.07.2023,136075.5525,773185.5525,135943.5525,132.0,637242.0
07.07.2023,125368.1128,902127.1128,125353.1128,15.0,776774.0
08.07.2023,76822.8047,723783.8047,76797.8047,25.0,646986.0
09.07.2023,70311.6683,616197.6683,70305.6683,6.0,545892.0
10.07.2023,149622.3725,851642.3725,149492.3725,130.0,702150.0
