Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.01.2024,62389.1431,79066.1431,20651.1431,41738.0,58415.0
02.01.2024,37483.7878,152451.7878,33974.7878,3509.0,118477.0
03.01.2024,48211.1867,136950.1867,33749.1867,14462.0,103201.0
04.01.2024,62051.1128,140871.1128,41286.1128,20765.0,99585.0
05.01.2024,62434.9439,139310.9439,37441.9439,24993.0,101869.0
06.01.2024,64006.815,223628.815,62745.815,1261.0,160883.0
07.01.2024,59367.87,173051.87,54046.87,5321.0,119005.0
08.01.2024,36366.6564,159226.6564,33481.6564,2885.0,125745.0
09.01.2024,59827.5939,222660.5939,59379.5939,448.0,163281.0
10.01.2024,55875.8464,171129.8464,49122.8464,6753.0,122007.0
11.01.2024,37507.1631,130164.1631,28680.1631,8827.0,101484.0
12.01.2024,20500.81,103996.81,20334.81,166.0,83662.0
13.01.2024,55269.9778,152829.9778,45016.9778,10253.0,107813.0
14.01.2024,59456.8878,160502.8878,42731.8878,16725.0,117771.0
15.01.2024,46919.7106,157427.7106,43040.7106,3879.0,114387.0
16.01.2024,46396.7039,131043.7039,39446.7039,6950.0,91597.0
17.01.2024,46089.2836,138756.2836,36784.2836,9305.0,101972.0
18.01.2024,45604.9692,109508.9692,29906.9692,15698.0,79602.0
19.01.2024,60719.4553,145936.4553,45252.4553,15467.0,100684.0
20.01.2024,61665.0342,118985.0342,41402.0342,20263.0,77583.0
21.01.2024,55982.4375,179936.4375,49889.4375,6093.0,130047.0
22.01.2024,20239.8886,119158.8886,17404.8886,2835.0,101754.0
23.01.2024,44691.1656,104877.1656,38996.1656,5695.0,65881.0
24.01.2024,43753.9864,129658.9864,35480.9864,8273.0,94178.0
25.01.2024,47319.4881,172971.4881,41252.4881,6067.0,131719.0
26.01.2024,58917.7956,157033.7956,49514.7956,9403.0,107519.0
27.01.2024,60791.6286,175606.6286,50315.6286,10476.0,125291.0
28.01.2024,62301.5422,145791.5422,42664.5422,19637.0,103127.0
29.01.2024,45117.8581,157479.8581,42942.8581,2175.0,114537.0
30.01.2024,56613.5172,158910.5172,48474.5172,8139.0,110436.0
31.01.2024,65264.3578,149419.3578,54768.3578,10496.0,94651.0
01.02.2024,35631.6581,132902.6581,26887.6581,8744.0,106015.0
02.02.2024,62284.9578,104153.9578,31993.9578,30291.0,72160.0
03.02.2024,62757.1489,122027.1489,36975.1489,25782.0,85052.0
04.02.2024,59674.0314,157228.0314,41522.0314,18152.0,115706.0
05.02.2024,62438.7758,174991.7758,49421.7758,13017.0,125570.0
06.02.2024,63643.3086,179336.3086,51065.3086,12578.0,128271.0
07.02.2024,59840.2964,140749.2964,46566.2964,13274.0,94183.0
08.02.2024,45291.0022,99866.0022,33382.0022,11909.0,66484.0
09.02.2024,20694.6081,86499.6081,16635.6081,4059.0,69864.0
10.02.2024,25744.5903,98055.5903,23047.5903,2697.0,75008.0
11.02.2024,38788.9914,77960.9914,24870.9914,13918.0,53090.0
12.02.2024,44212.2925,63772.2925,15538.2925,28674.0,48234.0
13.02.2024,23737.5958,93605.5958,21614.5958,2123.0,71991.0
14.02.2024,52180.23,69527.23,21899.23,30281.0,47628.0
15.02.2024,48244.7303,97973.7303,30854.7303,17390.0,67119.0
16.02.2024,60393.7322,125436.7322,40869.7322,19524.0,84567.0
17.02.2024,46559.7844,85368.7844,23926.7844,22633.0,61442.0
18.02.2024,51330.6883,108527.6883,26236.6883,25094.0,82291.0
19.02.2024,17008.9342,119142.9342,17004.9342,4.0,102138.0
20.02.2024,50409.8219,95733.8219,35730.8219,14679.0,60003.0
21.02.2024,55951.0853,111191.0853,41026.0853,14925.0,70165.0
22.02.2024,52708.2217,87145.2217,33972.2217,18736.0,53173.0
23.02.2024,29432.7844,73179.7844,21205.7844,8227.0,51974.0
24.02.2024,23400.9219,65716.9219,15646.9219,7754.0,50070.0
25.02.2024,30918.9672,50856.9672,14189.9672,16729.0,36667.0
26.02.2024,54470.1922,59622.1922,23087.1922,31383.0,36535.0
27.02.2024,62957.7792,114731.7792,38828.7792,24129.0,75903.0
28.02.2024,61616.7103,120379.7103,42121.7103,19495.0,78258.0
29.02.2024,58085.8942,142329.8942,44651.8942,13434.0,97678.0
01.03.2024,60420.6447,96040.6447,39406.6447,21014.0,56634.0
02.03.2024,56864.5556,133649.5556,45325.5556,11539.0,88324.0
03.03.2024,54371.8694,101437.8694,35066.8694,19305.0,66371.0
04.03.2024,39178.5347,101077.5347,27005.5347,12173.0,74072.0
05.03.2024,43004.0586,78350.0586,27780.0586,15224.0,50570.0
06.03.2024,49094.9142,148368.9142,41112.9142,7982.0,107256.0
07.03.2024,47413.3019,125471.3019,38570.3019,8843.0,86901.0
08.03.2024,30869.5969,136619.5969,30227.5969,642.0,106392.0
09.03.2024,40944.7578,98393.7578,25715.7578,15229.0,72678.0
10.03.2024,45946.5586,100367.5586,26432.5586,19514.0,73935.0
11.03.2024,57697.6833,139250.6833,41350.6833,16347.0,97900.0
12.03.2024,52691.2761,145436.2761,43143.2761,9548.0,102293.0
13.03.2024,47637.3319,150232.3319,37485.3319,10152.0,112747.0
14.03.2024,51136.4908,135594.4908,39432.4908,11704.0,96162.0
15.03.2024,53566.7972,138371.7972,41936.7972,11630.0,96435.0
16.03.2024,42057.2747,137849.2747,34516.2747,7541.0,103333.0
17.03.2024,38315.1525,113324.1525,30223.1525,8092.0,83101.0
18.03.2024,43719.1794,132563.1794,36893.1794,6826.0,95670.0
19.03.2024,43568.1811,147556.1811,36962.1811,6606.0,110594.0
20.03.2024,33607.16,121525.16,19051.16,14556.0,102474.0
21.03.2024,15054.8192,72987.8192,13720.8192,1334.0,59267.0
22.03.2024,58452.325,74950.325,39713.325,18739.0,35237.0
