Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
15.04.2023,45935.5994,176552.5994,45907.4635,28.1359,130645.1359
16.04.2023,59443.0975,237270.0975,59123.0975,320.0,178147.0
17.04.2023,65109.8467,341992.8467,65035.8467,74.0,276957.0
18.04.2023,43770.9911,304817.9911,43755.9911,15.0,261062.0
19.04.2023,69372.9994,325690.9994,69293.9994,79.0,256397.0
20.04.2023,178779.6503,406221.6503,178070.6503,709.0,228151.0
21.04.2023,187420.0519,441620.0519,186768.0519,652.0,254852.0
22.04.2023,166911.3964,429890.3964,166512.3964,399.0,263378.0
23.04.2023,92536.7933,301552.7933,92070.7933,466.0,209482.0
24.04.2023,186503.6214,535329.6214,186368.6214,135.0,348961.0
25.04.2023,125375.7975,443958.7975,125267.7975,108.0,318691.0
26.04.2023,161886.4614,476411.4614,161661.4614,225.0,314750.0
27.04.2023,104996.7492,420197.7492,104976.7492,20.0,315221.0
28.04.2023,115163.7489,505571.7489,115043.7489,120.0,390528.0
29.04.2023,131358.7183,496315.7183,131169.7183,189.0,365146.0
30.04.2023,70634.7756,366868.7756,70469.7756,165.0,296399.0
01.05.2023,74673.9944,355481.9944,74530.9944,143.0,280951.0
02.05.2023,44970.3975,351484.3975,44969.3975,1.0,306515.0
03.05.2023,50283.3169,301896.3169,50268.3169,15.0,251628.0
04.05.2023,56112.3986,324618.3986,56107.3986,5.0,268511.0
05.05.2023,68975.8078,321354.8078,68893.8078,82.0,252461.0
06.05.2023,52031.3836,288827.3836,51974.3836,57.0,236853.0
07.05.2023,66034.7225,266609.7225,65677.7225,357.0,200932.0
08.05.2023,74982.6181,345367.6181,74935.6181,47.0,270432.0
09.05.2023,121720.1589,359057.1589,121220.1589,500.0,237837.0
10.05.2023,143018.2903,391052.2903,142595.2903,423.0,248457.0
11.05.2023,161405.1297,437853.1297,160802.1297,603.0,277051.0
12.05.2023,175064.2428,450264.2428,174721.2428,343.0,275543.0
13.05.2023,154159.505,384315.505,153759.505,400.0,230556.0
14.05.2023,104763.8967,305530.8967,104157.8967,606.0,201373.0
15.05.2023,194243.1258,481586.1258,194033.1258,210.0,287553.0
16.05.2023,182018.3594,453070.3594,181739.3594,279.0,271331.0
17.05.2023,116964.5856,419591.5856,116743.5856,221.0,302848.0
18.05.2023,67951.1272,393183.1272,67945.1272,6.0,325238.0
19.05.2023,62129.2603,366014.2603,62106.2603,23.0,303908.0
20.05.2023,12799.4853,296428.4853,12799.4853,0.0,283629.0
21.05.2023,65695.7786,258857.7786,65343.7786,352.0,193514.0
22.05.2023,128584.54,427979.54,128465.54,119.0,299514.0
23.05.2023,104604.8064,437595.8064,104503.8064,101.0,333092.0
24.05.2023,158992.8,483937.8,158827.8,165.0,325110.0
25.05.2023,124386.335,541596.335,124290.335,96.0,417306.0
26.05.2023,174110.6517,562373.6517,174022.6517,88.0,388351.0
27.05.2023,138040.5281,489642.5281,137774.5281,266.0,351868.0
28.05.2023,61579.8325,289447.8325,61387.8325,192.0,228060.0
29.05.2023,108402.6753,343492.6753,108124.6753,278.0,235368.0
30.05.2023,91126.7667,332654.7667,90907.7667,219.0,241747.0
31.05.2023,108817.8553,379535.8553,108626.8553,191.0,270909.0
01.06.2023,91297.1194,414635.1194,91210.1194,87.0,323425.0
02.06.2023,98139.35,433410.35,98005.35,134.0,335405.0
03.06.2023,173733.5717,454796.5717,173298.5717,435.0,281498.0
04.06.2023,90522.9886,326933.9886,90206.9886,316.0,236727.0
05.06.2023,163392.9719,516449.9719,163306.9719,86.0,353143.0
06.06.2023,181235.3572,495982.3572,181019.3572,216.0,314963.0
07.06.2023,97310.0569,461345.0569,97165.0569,145.0,364180.0
08.06.2023,85564.6831,317136.6831,85298.6831,266.0,231838.0
09.06.2023,130781.0792,543813.0792,130681.0792,100.0,413132.0
10.06.2023,119712.6064,438487.6064,119540.6064,172.0,318947.0
11.06.2023,14450.2044,285403.2044,14450.2044,0.0,270953.0
12.06.2023,40091.1842,314109.1842,40086.1842,5.0,274023.0
13.06.2023,60723.9131,327578.9131,60707.9131,16.0,266871.0
14.06.2023,87588.9875,316482.9875,87213.9875,375.0,229269.0
15.06.2023,132864.9225,340991.9225,132275.9225,589.0,208716.0
16.06.2023,125648.9489,336012.9489,125146.9489,502.0,210866.0
17.06.2023,106688.2622,313549.2622,106129.2622,559.0,207420.0
18.06.2023,76436.6331,265905.6331,75982.6331,454.0,189923.0
19.06.2023,128335.0794,357860.0794,127845.0794,490.0,230015.0
20.06.2023,107869.6475,378333.6475,107606.6475,263.0,270727.0
21.06.2023,107151.5572,332068.5572,106644.5572,507.0,225424.0
22.06.2023,153648.7972,478613.7972,153464.7972,184.0,325149.0
23.06.2023,161415.7919,502262.7919,161161.7919,254.0,341101.0
24.06.2023,153786.2506,437814.2506,153510.2506,276.0,284304.0
25.06.2023,91735.3189,344305.3189,91379.3189,356.0,252926.0
26.06.2023,152192.1781,577618.1781,152109.1781,83.0,425509.0
27.06.2023,130253.3567,514867.3567,130230.3567,23.0,384637.0
28.06.2023,62977.7486,458740.7486,62974.7486,3.0,395766.0
29.06.2023,156571.4508,412909.4508,156193.4508,378.0,256716.0
30.06.2023,163351.6336,448786.6336,162988.6336,363.0,285798.0
01.07.2023,120420.5033,375778.5033,120172.5033,248.0,255606.0
02.07.2023,62224.1833,312133.1833,62131.1833,93.0,250002.0
03.07.2023,73925.1272,455758.1272,73871.1272,54.0,381887.0
04.07.2023,109115.4542,459193.4542,108977.4542,138.0,350216.0
