Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
20.02.2024,997.1567,4595.6752,997.1567,0.0,3598.5185
21.02.2024,26842.0069,66052.0069,26842.0069,0.0,39210.0
22.02.2024,30015.1172,96730.1172,30015.1172,0.0,66715.0
23.02.2024,18493.3653,48985.3653,18493.3653,0.0,30492.0
24.02.2024,14800.0881,78548.0881,14800.0881,0.0,63748.0
25.02.2024,19206.3231,47654.3231,19206.3231,0.0,28448.0
26.02.2024,32469.5456,69048.5456,32469.5456,0.0,36579.0
27.02.2024,39757.8083,91022.8083,39757.8083,0.0,51265.0
28.02.2024,37356.3439,85556.3439,37356.3439,0.0,48200.0
29.02.2024,35392.9503,85361.9503,35392.9503,0.0,49969.0
01.03.2024,38426.8231,83106.8231,38426.8231,0.0,44680.0
02.03.2024,29870.39,49464.39,29852.39,18.0,19612.0
03.03.2024,28210.3578,57730.3578,28192.3578,18.0,29538.0
04.03.2024,17891.4022,43350.4022,17867.4022,24.0,25483.0
05.03.2024,11594.5814,38439.5814,11498.5814,96.0,26941.0
06.03.2024,25630.0739,52603.0739,25620.0739,10.0,26983.0
07.03.2024,20900.7514,45630.7514,20874.7514,26.0,24756.0
08.03.2024,16038.4089,43167.4089,16009.4089,29.0,27158.0
09.03.2024,20439.9883,51560.9883,20425.9883,14.0,31135.0
10.03.2024,20117.8636,38933.8636,20111.8636,6.0,18822.0
11.03.2024,23302.7825,47989.7825,23288.7825,14.0,24701.0
12.03.2024,26041.6672,68186.6672,26027.6672,14.0,42159.0
13.03.2024,20260.2961,47375.2961,20222.2961,38.0,27153.0
14.03.2024,17643.7872,35282.7872,17600.7872,43.0,17682.0
15.03.2024,23754.4628,58294.4628,23683.4628,71.0,34611.0
16.03.2024,15614.3625,40438.3625,15593.3625,21.0,24845.0
17.03.2024,17811.3486,33937.3486,17794.3486,17.0,16143.0
18.03.2024,13925.7233,33895.7233,13808.7233,117.0,20087.0
19.03.2024,16321.5189,39818.5189,16294.5189,27.0,23524.0
20.03.2024,11817.3072,35832.3072,11678.3072,139.0,24154.0
21.03.2024,7737.9936,31862.9936,7653.9936,84.0,24209.0
22.03.2024,21018.105,33608.105,20972.105,46.0,12636.0
23.03.2024,25130.4339,43011.4339,25114.4339,16.0,17897.0
24.03.2024,27106.8256,41793.8256,27098.8256,8.0,14695.0
25.03.2024,16733.8492,48368.8492,16711.8492,22.0,31657.0
26.03.2024,16729.2814,39442.2814,16666.2814,63.0,22776.0
27.03.2024,27048.4264,46078.4264,27010.4264,38.0,19068.0
28.03.2024,10358.0858,26991.0858,10314.0858,44.0,16677.0
29.03.2024,8360.5311,19040.5311,8317.5311,43.0,10723.0
30.03.2024,19538.4758,47380.4758,19512.4758,26.0,27868.0
31.03.2024,9131.8236,23478.8236,9109.8236,22.0,14369.0
01.04.2024,10983.5578,23479.5578,10953.5578,30.0,12526.0
02.04.2024,11858.6625,45109.6625,11842.6625,16.0,33267.0
03.04.2024,18822.1556,62620.1556,18798.1556,24.0,43822.0
04.04.2024,17329.4264,45259.4264,17309.4264,20.0,27950.0
05.04.2024,23163.3717,57559.3717,23152.3717,11.0,34407.0
06.04.2024,23396.1003,50796.1003,23377.1003,19.0,27419.0
07.04.2024,24784.8725,52075.8725,24747.8725,37.0,27328.0
08.04.2024,7557.685,23922.685,7533.685,24.0,16389.0
09.04.2024,11838.8167,33571.8167,11819.8167,19.0,21752.0
10.04.2024,14460.0572,37817.0572,14290.0572,170.0,23527.0
11.04.2024,9376.605,29388.605,9235.605,141.0,20153.0
12.04.2024,4506.3619,14499.3619,4503.3619,3.0,9996.0
13.04.2024,7308.2258,24767.2258,7304.7258,3.5,17462.5
14.04.2024,1998.0972,14722.0972,1998.0972,0.0,12724.0
15.04.2024,3614.5672,13641.5672,3607.5672,7.0,10034.0
16.04.2024,4673.9306,19100.9306,4673.9306,0.0,14427.0
17.04.2024,6169.0519,11963.0519,6145.0519,24.0,5818.0
18.04.2024,8810.9725,22355.9725,8739.9725,71.0,13616.0
19.04.2024,9788.3658,15388.3658,9661.3658,127.0,5727.0
20.04.2024,8505.4331,18170.4331,8486.4331,19.0,9684.0
21.04.2024,10491.1181,22560.1181,10480.1181,11.0,12080.0
22.04.2024,17200.9161,42673.9161,17183.9161,17.0,25490.0
23.04.2024,18008.0903,40104.0903,17976.0903,32.0,22128.0
24.04.2024,18886.4892,38994.4892,18865.4892,21.0,20129.0
25.04.2024,14337.0381,36402.0381,14264.0381,73.0,22138.0
26.04.2024,12007.0322,25475.0322,11986.0322,21.0,13489.0
27.04.2024,7637.595,21520.595,7611.595,26.0,13909.0
28.04.2024,14027.0028,43412.0028,14020.0028,7.0,29392.0
29.04.2024,12252.9911,35284.9911,12245.9911,7.0,23039.0
30.04.2024,16260.9139,39747.9139,16234.9139,26.0,23513.0
01.05.2024,15013.2067,36587.2067,15004.2067,9.0,21583.0
02.05.2024,4521.8089,26466.8089,4516.8089,5.0,21950.0
03.05.2024,1511.3206,25431.3206,1511.3206,0.0,23920.0
04.05.2024,4214.8617,11796.8617,4212.8617,2.0,7584.0
05.05.2024,8445.3958,20000.3958,8438.3958,7.0,11562.0
06.05.2024,13227.925,33570.925,13193.925,34.0,20377.0
07.05.2024,16610.3975,42273.3975,16500.3975,110.0,25773.0
08.05.2024,10717.7461,32795.7461,10703.7461,14.0,22092.0
09.05.2024,5783.9808,17970.9808,5753.9808,30.0,12217.0
10.05.2024,8480.0828,23484.0828,8372.0828,108.0,15112.0
11.05.2024,11439.0492,42423.0492,11433.0492,6.0,30990.0
12.05.2024,3278.955,15807.955,3278.955,0.0,12529.0
13.05.2024,3816.9814,16081.9814,3816.9814,0.0,12265.0
14.05.2024,7667.6253,22556.6253,7657.6253,10.0,14899.0
15.05.2024,7708.2472,17570.2472,7688.2472,20.0,9882.0
16.05.2024,6257.6264,15883.6264,6157.6264,100.0,9726.0
17.05.2024,4479.6167,13092.6167,4478.6167,1.0,8614.0
18.05.2024,4248.4142,11734.4142,4244.4142,4.0,7490.0
19.05.2024,6264.3653,15616.3653,6258.3653,6.0,9358.0
20.05.2024,6122.2864,13743.2864,6067.2864,55.0,7676.0
21.05.2024,9952.7019,20388.7019,9902.7019,50.0,10486.0
22.05.2024,6039.2397,12979.2397,6008.2397,31.0,6971.0
23.05.2024,7787.0664,15244.0664,7702.0664,85.0,7542.0
24.05.2024,3487.4314,14982.4314,3484.4314,3.0,11498.0
25.05.2024,4925.0375,20429.0375,4916.0375,9.0,15513.0
26.05.2024,6061.0981,21126.0981,6060.0981,1.0,15066.0
27.05.2024,4558.3861,14649.3861,4556.3861,2.0,10093.0
