Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
20.04.2023,0.0,2244.2853,0.0,0.0,2244.2853
21.04.2023,39033.5942,38293.0818,24120.4061,14913.1881,14246.39
22.04.2023,38090.7994,31071.7594,23969.7994,14121.0,7101.96
23.04.2023,31162.8669,20570.8319,17075.6242,14087.2427,3495.2077
24.04.2023,32317.5774,23733.836,19028.8458,13288.7316,4704.9902
25.04.2023,27012.7078,21417.8047,16521.7078,10491.0,4896.0969
26.04.2023,35386.6947,33525.4147,19086.11,16300.5847,14439.3047
27.04.2023,23501.4492,36593.4165,15666.4492,7835.0,20926.9674
28.04.2023,25869.9628,26170.2242,17098.9628,8771.0,9071.2614
29.04.2023,33673.1777,30207.7691,24748.7683,8924.4094,5459.0008
30.04.2023,31784.0259,24776.6495,22142.9675,9641.0584,2633.682
01.05.2023,15085.9561,15993.728,11074.6228,4011.3333,4919.1053
02.05.2023,8732.1633,9293.4775,6825.1633,1907.0,2468.3142
03.05.2023,9294.15,20959.1281,8203.15,1091.0,12755.9781
04.05.2023,9623.5492,15643.0758,7080.5492,2543.0,8562.5266
05.05.2023,14384.6178,11256.931,10516.9775,3867.6403,739.9535
06.05.2023,10352.6047,12888.9018,8167.6047,2185.0,4721.2971
07.05.2023,20444.3150,17454.4585,14405.2594,6039.0556,3049.1991
08.05.2023,14548.8944,14776.1107,10887.8944,3661.0,3888.2162
09.05.2023,29297.8475,22811.8475,20396.8475,8901.0,2415.0
10.05.2023,32428.6744,25303.6744,22577.6744,9851.0,2726.0
11.05.2023,36879.9064,36900.9064,36402.9064,477.0,498.0
12.05.2023,35804.2183,49866.2183,35788.2183,16.0,14078.0
13.05.2023,35138.8847,60760.8847,27851.8847,7287.0,32909.0
14.05.2023,38102.6358,59041.6358,30612.6358,7490.0,28429.0
15.05.2023,37172.6125,68725.6125,34629.6125,2543.0,34096.0
16.05.2023,37852.77,76239.77,35565.77,2287.0,40674.0
17.05.2023,25497.085,64623.085,23093.085,2404.0,41530.0
18.05.2023,13929.8597,63115.8597,13909.8597,20.0,49206.0
19.05.2023,13447.5897,59719.5897,13364.5897,83.0,46355.0
20.05.2023,2445.3442,82749.3442,2445.3442,0.0,80304.0
21.05.2023,22096.8631,71165.8631,20770.8631,1326.0,50395.0
22.05.2023,26121.0167,60396.0167,17905.0167,8216.0,42491.0
23.05.2023,21368.0903,57778.0903,18723.0903,2645.0,39055.0
24.05.2023,33686.5897,52413.5897,23440.5897,10246.0,28973.0
25.05.2023,31321.3803,55215.3803,21478.3803,9843.0,33737.0
26.05.2023,29532.4636,60879.4636,17860.3739,11672.0897,43019.0897
27.05.2023,11506.7648,50635.7647,10728.3362,778.4286,39907.4286
28.05.2023,13882.7222,45137.7222,13148.7222,734.0,31989.0
29.05.2023,23505.5633,57945.5633,18481.5633,5024.0,39464.0
30.05.2023,18793.7422,58197.7422,13975.7422,4818.0,44222.0
31.05.2023,22591.9669,63407.9669,17940.9669,4651.0,45467.0
01.06.2023,21175.3767,61263.3767,18435.3767,2740.0,42828.0
02.06.2023,21768.0103,60003.0103,19229.0103,2539.0,40774.0
03.06.2023,36359.0019,59031.0019,26695.0019,9664.0,32336.0
04.06.2023,30589.4047,46416.4047,19438.4047,11151.0,26978.0
05.06.2023,31626.5728,58358.5728,23038.5728,8588.0,35320.0
06.06.2023,37320.1086,61134.1086,27862.1086,9458.0,33272.0
07.06.2023,22837.6864,55200.6864,16474.6864,6363.0,38726.0
08.06.2023,33079.8697,62490.8697,24881.8697,8198.0,37609.0
09.06.2023,31857.2422,56643.2422,23630.2422,8227.0,33013.0
10.06.2023,31186.1383,57283.1383,21795.1383,9391.0,35488.0
11.06.2023,2815.7264,57625.7264,2797.7264,18.0,54828.0
12.06.2023,9155.5125,114930.5125,9097.5125,58.0,105833.0
13.06.2023,13185.3519,147596.3519,13185.3519,0.0,134411.0
14.06.2023,22975.3903,158639.3903,22973.3903,2.0,135666.0
15.06.2023,43903.0667,79275.0667,23814.0667,20089.0,55461.0
16.06.2023,42762.2133,85835.2133,24589.2133,18173.0,61246.0
17.06.2023,43051.1006,77982.1006,28126.1006,14925.0,49856.0
18.06.2023,41554.7386,80514.7386,28498.7386,13056.0,52016.0
19.06.2023,42805.0519,64157.0519,21654.0519,21151.0,42503.0
20.06.2023,30311.1978,48413.1978,17320.1978,12991.0,31093.0
21.06.2023,38922.2691,45153.2692,17271.5122,21650.7569,27881.7569
22.06.2023,35259.9189,50325.9189,17850.9189,17409.0,32475.0
23.06.2023,35082.1864,66131.1864,22023.1864,13059.0,44108.0
24.06.2023,34273.3894,39033.3894,16855.3894,17418.0,22178.0
25.06.2023,29350.7039,26143.7039,10629.7039,18721.0,15514.0
26.06.2023,35596.1097,32744.1097,16113.1097,19483.0,16631.0
27.06.2023,29074.4742,34203.4742,17081.4742,11993.0,17122.0
28.06.2023,15149.2411,28415.2411,10017.2411,5132.0,18398.0
29.06.2023,39603.7511,24754.7511,11052.7511,28551.0,13702.0
30.06.2023,38335.0992,28471.0992,13279.0992,25056.0,15192.0
01.07.2023,33159.6892,23409.6892,10401.6892,22758.0,13008.0
02.07.2023,17168.7053,27804.7053,10810.7053,6358.0,16994.0
03.07.2023,21952.5153,25615.5153,9951.5153,12001.0,15664.0
04.07.2023,31314.0775,29229.0775,12331.0775,18983.0,16898.0
05.07.2023,24892.1931,30745.1931,11678.5102,13213.6829,19066.6829
06.07.2023,19966.5292,26440.5292,9465.5292,10501.0,16975.0
07.07.2023,17084.3575,26928.3575,9456.3575,7628.0,17472.0
08.07.2023,13831.5606,31558.5606,9210.5606,4621.0,22348.0
09.07.2023,10293.1772,37322.1772,8278.1772,2015.0,29044.0
10.07.2023,21879.9394,37248.9394,10972.9394,10907.0,26276.0
11.07.2023,33382.8253,37000.8253,12284.8253,21098.0,24716.0
12.07.2023,34041.0622,29801.0622,11014.0622,23027.0,18787.0
13.07.2023,9963.6633,24730.6633,7551.6633,2412.0,17179.0
14.07.2023,29268.4153,25678.4153,11618.4153,17650.0,14060.0
15.07.2023,41546.6331,24215.6331,11679.6331,29867.0,12536.0
16.07.2023,13829.74,24092.74,8942.74,4887.0,15150.0
17.07.2023,20599.1889,28964.1889,10970.1889,9629.0,17994.0
18.07.2023,6999.1781,83409.1781,6999.1781,0.0,76410.0
19.07.2023,29055.1542,80449.1542,20971.1542,8084.0,59478.0
20.07.2023,42394.8992,56761.8992,15951.8992,26443.0,40810.0
21.07.2023,43226.97,120682.97,41826.97,1400.0,78856.0
22.07.2023,43094.7919,134192.7919,40544.7919,2550.0,93648.0
23.07.2023,36835.0769,93387.0769,19528.0769,17307.0,73859.0
24.07.2023,20122.2642,56824.2642,15956.2642,4166.0,40868.0
25.07.2023,13780.8539,48279.8539,11919.8539,1861.0,36360.0
26.07.2023,14229.0997,50654.0997,10901.0997,3328.0,39753.0
27.07.2023,13627.1533,55308.1533,12103.1533,1524.0,43205.0
28.07.2023,27979.3339,52001.3339,17426.3339,10553.0,34575.0
29.07.2023,43164.4569,45381.4569,17616.4569,25548.0,27765.0
30.07.2023,44199.9342,46649.9342,24170.9342,20029.0,22479.0
31.07.2023,44084.7139,47103.7139,17532.7139,26552.0,29571.0
01.08.2023,44234.6286,56741.6286,28228.6286,16006.0,28513.0
02.08.2023,44598.9806,66414.9806,32924.9806,11674.0,33490.0
03.08.2023,43913.4125,63403.4125,31009.4125,12904.0,32394.0
04.08.2023,44742.6411,58852.6411,27437.6411,17305.0,31415.0
05.08.2023,42795.9553,64479.9553,25781.9553,17014.0,38698.0
06.08.2023,44571.6556,82257.6556,30419.6556,14152.0,51838.0
07.08.2023,31839.6942,60295.6942,21405.6942,10434.0,38890.0
08.08.2023,39903.2522,61518.2522,30375.2522,9528.0,31143.0
09.08.2023,43639.1528,57947.1528,28391.1528,15248.0,29556.0
10.08.2023,44769.7339,80558.7339,30900.7339,13869.0,49658.0
11.08.2023,35281.6142,89017.6142,24042.6142,11239.0,64975.0
12.08.2023,16784.2628,58230.2628,14158.2628,2626.0,44072.0
13.08.2023,21158.4975,53412.4975,15666.4975,5492.0,37746.0
14.08.2023,41115.0175,45444.0175,21566.0175,19549.0,23878.0
15.08.2023,47882.0728,59883.0728,30948.0728,16934.0,28935.0
16.08.2023,48483.8056,66510.8056,37563.8056,10920.0,28947.0
17.08.2023,46907.2069,80195.2069,32585.2069,14322.0,47610.0
18.08.2023,43644.2619,91778.2619,31202.2619,12442.0,60576.0
19.08.2023,26453.3756,56730.3756,23714.3756,2739.0,33016.0
20.08.2023,46427.9867,74628.9867,31256.9867,15171.0,43372.0
21.08.2023,42568.2019,71009.2019,29037.2019,13531.0,41972.0
22.08.2023,45033.4872,108042.4872,33155.4872,11878.0,74887.0
23.08.2023,44566.9381,130647.9381,36132.9381,8434.0,94515.0
24.08.2023,17119.0511,64868.0511,15043.0511,2076.0,49825.0
25.08.2023,32937.0881,68187.0881,22418.0881,10519.0,45769.0
26.08.2023,15236.9808,61333.9808,12761.9808,2475.0,48572.0
27.08.2023,37406.5578,45751.5578,15970.5578,21436.0,29781.0
28.08.2023,45883.2403,59889.2403,29725.2403,16158.0,30164.0
29.08.2023,47221.7064,68991.7064,35206.7064,12015.0,33785.0
30.08.2023,42695.3825,93306.3825,35879.3825,6816.0,57427.0
31.08.2023,39414.0133,122645.0133,36316.0133,3098.0,86329.0
01.09.2023,40966.9544,155788.9544,35631.9544,5335.0,120157.0
02.09.2023,40459.9353,140727.9353,37911.9353,2548.0,102816.0
03.09.2023,24865.5003,115229.5003,22703.5003,2162.0,92526.0
04.09.2023,32732.0425,59453.0425,18595.0425,14137.0,40858.0
05.09.2023,23398.4172,57882.4172,17578.4172,5820.0,40304.0
06.09.2023,41407.2072,65183.2072,28265.2072,13142.0,36918.0
07.09.2023,40562.8483,123913.8483,29385.8483,11177.0,94528.0
08.09.2023,49807.8989,107917.8989,32394.8989,17413.0,75523.0
09.09.2023,25743.155,84355.155,21164.155,4579.0,63191.0
10.09.2023,46172.5864,116030.5864,31521.5864,14651.0,84509.0
11.09.2023,46782.755,125966.755,33448.755,13334.0,92518.0
12.09.2023,46069.5175,137604.5175,40026.5175,6043.0,97578.0
13.09.2023,24605.1219,64983.1219,14621.1219,9984.0,50362.0
14.09.2023,35489.5067,54240.5067,17836.5067,17653.0,36404.0
15.09.2023,54798.6028,55276.6028,23995.6028,30803.0,31281.0
16.09.2023,56394.9464,97142.9464,30845.9464,25549.0,66297.0
17.09.2023,55468.5014,128295.5014,41241.5014,14227.0,87054.0
18.09.2023,48277.4942,132382.4942,33391.4942,14886.0,98991.0
19.09.2023,28397.2914,69112.2914,23211.2914,5186.0,45901.0
20.09.2023,47126.3667,85248.3667,30950.3667,16176.0,54298.0
21.09.2023,48163.1794,123861.1794,35694.1794,12469.0,88167.0
22.09.2023,51477.9806,140782.9806,37874.9806,13603.0,102908.0
23.09.2023,52413.4736,190845.4736,47059.4736,5354.0,143786.0
24.09.2023,51695.1503,191630.1503,49631.1503,2064.0,141999.0
25.09.2023,50917.16,195965.16,50836.16,81.0,145129.0
26.09.2023,52497.7311,185170.7311,50605.7311,1892.0,134565.0
27.09.2023,16117.8333,78012.8333,13326.8333,2791.0,64686.0
28.09.2023,34631.9411,63619.9411,22651.9411,11980.0,40968.0
29.09.2023,40992.6725,80311.6725,32536.6725,8456.0,47775.0
30.09.2023,19122.0681,76923.0681,17638.0681,1484.0,59285.0
01.10.2023,47955.2728,88798.2728,30767.2728,17188.0,58031.0
02.10.2023,52055.0331,138860.0331,44201.0331,7854.0,94659.0
03.10.2023,47416.9678,204048.9678,45878.9678,1538.0,158170.0
04.10.2023,10701.3092,151578.3092,10384.3092,317.0,141194.0
05.10.2023,29496.3186,72855.3186,21705.3186,7791.0,51150.0
06.10.2023,48217.0758,152038.0758,42474.0758,5743.0,109564.0
07.10.2023,11493.0778,108107.0778,10431.0778,1062.0,97676.0
08.10.2023,33981.5039,56555.5039,13728.5039,20253.0,42827.0
09.10.2023,46298.6042,69216.6042,20733.6042,25565.0,48483.0
10.10.2023,59082.6133,133920.6133,41573.6133,17509.0,92347.0
11.10.2023,58871.0364,193088.0364,56246.0364,2625.0,136842.0
12.10.2023,43400.5458,114276.5458,30095.5458,13305.0,84181.0
13.10.2023,21753.8064,78893.8064,19131.8064,2622.0,59762.0
14.10.2023,45811.5531,76061.5531,22954.5531,22857.0,53107.0
15.10.2023,55729.3769,130427.3769,32861.3769,22868.0,97566.0
16.10.2023,52536.4892,168544.4892,46258.4892,6278.0,122286.0
17.10.2023,46359.5094,172960.5094,40939.5094,5420.0,132021.0
18.10.2023,52692.3892,149295.3892,27082.3892,25610.0,122213.0
19.10.2023,34047.0372,169327.0372,28865.0372,5182.0,140462.0
20.10.2023,52414.1928,142925.1928,37959.1928,14455.0,104966.0
21.10.2023,53882.4756,213018.4756,52238.4756,1644.0,160780.0
22.10.2023,49412.1511,186697.1511,45662.1511,3750.0,141035.0
23.10.2023,45527.4322,213897.4322,45042.4322,485.0,168855.0
24.10.2023,34873.2422,203088.2422,34794.2422,79.0,168294.0
25.10.2023,34274.9572,163359.9572,33812.9572,462.0,129547.0
26.10.2023,7287.695,131023.695,7281.695,6.0,123742.0
27.10.2023,23074.6136,110327.6136,21155.6136,1919.0,89172.0
28.10.2023,25866.6778,89297.6778,23044.6778,2822.0,66253.0
29.10.2023,46770.66,125420.66,36972.66,9798.0,88448.0
30.10.2023,52188.0094,153124.0094,41331.0094,10857.0,111793.0
31.10.2023,20444.7264,100264.7264,19407.7264,1037.0,80857.0
01.11.2023,50928.1347,113448.1347,37745.1347,13183.0,75703.0
02.11.2023,60888.7539,178321.7539,53282.7539,7606.0,125039.0
03.11.2023,13074.3425,68633.3425,12457.3425,617.0,56176.0
04.11.2023,36699.2986,65542.2986,26984.2986,9715.0,38558.0
05.11.2023,63595.5492,113849.5492,34411.5492,29184.0,79438.0
06.11.2023,55963.7247,142786.7247,49829.7247,6134.0,92957.0
07.11.2023,53425.4892,168092.4892,50064.4892,3361.0,118028.0
08.11.2023,54330.9136,181668.9136,47336.9136,6994.0,134332.0
09.11.2023,56566.9433,192076.9433,55923.9433,643.0,136153.0
10.11.2023,57005.6669,194049.6669,52627.6669,4378.0,141422.0
11.11.2023,55823.4381,164615.4381,52364.4381,3459.0,112251.0
12.11.2023,53592.3625,187339.3625,50535.3625,3057.0,136804.0
13.11.2023,51375.1031,213243.1031,49996.1031,1379.0,163247.0
14.11.2023,53100.1239,195243.1239,52909.1239,191.0,142334.0
15.11.2023,55473.9719,203116.9719,53853.9719,1620.0,149263.0
16.11.2023,50150.245,237618.245,50086.245,64.0,187532.0
17.11.2023,51712.3422,246176.3422,48227.9431,3484.3991,197948.3991
18.11.2023,43389.1094,245034.1094,43389.1094,0.0,201645.0
19.11.2023,13378.4836,172259.4836,13378.4836,0.0,158881.0
20.11.2023,6416.9856,89207.9856,6348.9856,68.0,82859.0
