Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
13.12.2023,1070.5867,50999.0985,1070.5867,0.0,49928.5118
14.12.2023,37330.6775,323310.6775,37330.6775,0.0,285980.0
15.12.2023,39078.7533,307756.7533,39078.7533,0.0,268678.0
16.12.2023,36889.8814,224120.8814,36872.8814,17.0,187248.0
17.12.2023,29571.7114,104863.7114,29532.7114,39.0,75331.0
18.12.2023,42520.4142,372382.4142,42520.4142,0.0,329862.0
19.12.2023,20550.2744,323390.2744,20550.2744,0.0,302840.0
20.12.2023,47308.0911,300657.0911,47308.0911,0.0,253349.0
21.12.2023,37834.7339,319976.7339,37834.7339,0.0,282142.0
22.12.2023,43733.0625,328548.0625,43733.0625,0.0,284815.0
23.12.2023,37089.4572,238726.4572,37072.4572,17.0,201654.0
24.12.2023,32618.3239,105381.3239,32572.3239,46.0,72809.0
25.12.2023,32374.2569,107598.2569,32338.2569,36.0,75260.0
26.12.2023,18486.6317,292163.6317,18486.6317,0.0,273677.0
27.12.2023,45987.2164,350372.2164,45987.2164,0.0,304385.0
28.12.2023,46502.4786,379185.4786,46502.4786,0.0,332683.0
29.12.2023,40640.4192,356649.4192,40640.4192,0.0,316009.0
30.12.2023,19584.3175,185961.3175,19582.3175,2.0,166379.0
31.12.2023,27338.3097,101894.3097,27312.3097,26.0,74582.0
01.01.2024,32209.2161,103167.2161,32158.2161,51.0,71009.0
